countryindyear,count
"switzerland, executive office, 1803",1
"brazil, pharmaceuticals, 1971",1
"pakistan, retail, 2016",23
"netherlands, retail, 1916",1
"canada, government administration, 2003",6
"brazil, commercial real estate, 2007",4
"united states, performing arts, 1963",22
"serbia, telecommunications, 1959",1
"united kingdom, non-profit organization management, 1966",13
"kenya, outsourcing/offshoring, 2004",1
"france, non-profit organization management, 1947",4
"albania, banking, 1996",1
"denmark, computer software, 1945",2
"saudi arabia, publishing, 1972",1
"netherlands, renewables & environment, 2001",12
"united states, museums and institutions, 1883",7
"indonesia, sporting goods, 2013",2
"australia, electrical/electronic manufacturing, 1975",4
"australia, information technology and services, 1977",6
"canada, financial services, 1965",10
"netherlands, facilities services, 1990",21
"united kingdom, textiles, 1826",2
"macedonia, consumer goods, 1991",1
"united kingdom, staffing and recruiting, 1945",2
"spain, mechanical or industrial engineering, 1853",1
"russia, architecture & planning, 2003",4
"colombia, financial services, 1962",3
"italy, civic & social organization, 1999",12
"netherlands, higher education, 1991",8
"thailand, security and investigations, 2010",1
"canada, public safety, 1886",1
"egypt, financial services, 2000",2
"ireland, translation and localization, 2006",1
"netherlands, information technology and services, 1987",41
"israel, facilities services, 1999",1
"belgium, non-profit organization management, 1987",5
"colombia, consumer services, 1956",1
"italy, education management, 1986",7
"germany, museums and institutions, 1810",1
"united states, civil engineering, 1957",21
"united states, restaurants, 1976",30
"italy, financial services, 1990",8
"brazil, government administration, 1959",1
"sweden, media production, 1936",1
"indonesia, market research, 2005",1
"united states, cosmetics, 1972",4
"france, newspapers, 1944",9
"argentina, entertainment, 1985",2
"united states, chemicals, 1956",12
"turkey, glass, ceramics & concrete, 1995",5
"united states, education management, 1883",11
"germany, pharmaceuticals, 1993",6
"india, design, 2004",30
"qatar, construction, 1998",4
"united states, printing, 1894",8
"russia, telecommunications, 1992",13
"denmark, insurance, 1978",1
"egypt, food & beverages, 1997",2
"singapore, staffing and recruiting, 2006",10
"netherlands, non-profit organization management, 1983",7
"netherlands, furniture, 1929",2
"united kingdom, farming, 2005",6
"spain, civic & social organization, 1993",9
"austria, education management, 1994",4
"sweden, building materials, 1887",1
"canada, machinery, 1998",12
"united states, philanthropy, 1950",4
"hungary, oil & energy, 1949",1
"united states, photography, 1961",5
"austria, banking, 1954",1
"canada, printing, 2006",17
"canada, mining & metals, 1933",1
"chile, financial services, 1993",4
"vietnam, sporting goods, 1991",2
"united kingdom, construction, 1958",24
"belgium, food & beverages, 1998",3
"canada, higher education, 1916",4
"france, broadcast media, 2017",10
"united states, logistics and supply chain, 1967",5
"south africa, facilities services, 1967",1
"brazil, electrical/electronic manufacturing, 2015",13
"south africa, staffing and recruiting, 1974",1
"spain, consumer electronics, 1991",4
"italy, venture capital & private equity, 2006",6
"mexico, medical practice, 2005",7
"luxembourg, building materials, 1923",1
"belgium, facilities services, 1994",4
"saudi arabia, furniture, 1997",3
"south korea, marketing and advertising, 2010",5
"lithuania, logistics and supply chain, 2001",1
"united states, newspapers, 1971",6
"turkey, construction, 1977",10
"comoros, farming, 2013",1
"finland, medical devices, 2007",2
"new zealand, wholesale, 1879",1
"switzerland, wireless, 2010",1
"china, consumer electronics, 1946",1
"fiji, information technology and services, 2002",5
"vietnam, leisure, travel & tourism, 2011",13
"singapore, insurance, 2014",8
"germany, construction, 1892",1
"bulgaria, airlines/aviation, 2012",1
"brazil, staffing and recruiting, 1991",2
"united states, think tanks, 1974",4
"vietnam, financial services, 2008",2
"united arab emirates, furniture, 1984",1
"colombia, sporting goods, 2011",1
"united states, utilities, 2004",45
"united kingdom, retail, 1879",6
"brazil, education management, 2000",26
"argentina, banking, 1948",1
"brazil, food & beverages, 1966",2
"united kingdom, construction, 1883",3
"poland, construction, 1996",9
"united kingdom, education management, 1973",14
"italy, electrical/electronic manufacturing, 1846",1
"peru, mining & metals, 1997",6
"thailand, public relations and communications, 2017",1
"iran, venture capital & private equity, 2016",2
"philippines, events services, 2008",2
"netherlands, individual & family services, 1992",5
"mexico, wireless, 2008",3
"poland, real estate, 1999",7
"egypt, management consulting, 2010",15
"norway, civil engineering, 1901",1
"greece, industrial automation, 2002",1
"turkey, apparel & fashion, 1993",4
"switzerland, computer hardware, 2006",4
"netherlands, museums and institutions, 1957",5
"netherlands, retail, 1926",7
"singapore, logistics and supply chain, 2013",8
"united kingdom, newspapers, 1989",1
"canada, architecture & planning, 1973",4
"italy, furniture, 1976",27
"netherlands, professional training & coaching, 1983",6
"belgium, legal services, 1992",3
"brazil, chemicals, 1943",4
"spain, business supplies and equipment, 1998",2
"norway, wholesale, 2013",8
"sweden, retail, 2007",12
"netherlands, non-profit organization management, 1986",14
"ecuador, security and investigations, 2013",3
"new zealand, civil engineering, 1976",2
"united kingdom, machinery, 1978",11
"peru, hospitality, 1976",1
"united kingdom, international trade and development, 1955",1
"uruguay, industrial automation, 2013",1
"australia, investment management, 1997",6
"argentina, business supplies and equipment, 2005",3
"morocco, health, wellness and fitness, 2006",1
"poland, non-profit organization management, 1984",1
"south korea, apparel & fashion, 1992",1
"lithuania, computer software, 2010",4
"canada, hospital & health care, 1925",4
"australia, law practice, 1996",11
"indonesia, civil engineering, 1984",2
"australia, transportation/trucking/railroad, 1985",10
"germany, publishing, 1930",1
"china, mining & metals, 1999",12
"greece, security and investigations, 2017",2
"french polynesia, insurance, 1991",1
"united arab emirates, government administration, 2004",3
"cyprus, information services, 1997",1
"russia, mechanical or industrial engineering, 1993",3
"ireland, motion pictures and film, 2016",5
"south africa, real estate, 2009",22
"poland, professional training & coaching, 2003",12
"united kingdom, public relations and communications, 1976",5
"india, retail, 1980",4
"canada, international affairs, 2000",3
"denmark, financial services, 1872",1
"belgium, retail, 2008",9
"czechia, food production, 1955",1
"united states, warehousing, 1987",10
"morocco, public safety, 2013",2
"canada, sporting goods, 1980",3
"united states, consumer goods, 1966",14
"lebanon, entertainment, 2017",1
"mexico, oil & energy, 1996",3
"united states, aviation & aerospace, 1972",24
"netherlands, construction, 1938",12
"chile, hospital & health care, 1971",1
"brazil, civil engineering, 1934",2
"united kingdom, philanthropy, 1984",2
"poland, graphic design, 2003",3
"united arab emirates, retail, 1973",2
"lithuania, furniture, 2011",5
"united states, publishing, 1921",4
"brazil, marketing and advertising, 1981",6
"canada, entertainment, 1996",13
"united states, industrial automation, 1998",63
"spain, biotechnology, 2007",25
"romania, hospitality, 2011",5
"canada, mining & metals, 1973",7
"lebanon, construction, 2012",4
"sweden, commercial real estate, 2017",3
"france, higher education, 1976",5
"united kingdom, furniture, 1964",4
"turkey, hospitality, 2002",8
"spain, think tanks, 1997",2
"ireland, pharmaceuticals, 2003",6
"india, food production, 2005",9
"france, environmental services, 2007",24
"lithuania, philanthropy, 2013",1
"czechia, alternative dispute resolution, 2005",1
"canada, environmental services, 1982",3
"united states, food production, 1929",9
"sweden, architecture & planning, 1968",1
"uruguay, architecture & planning, 2012",5
"angola, information technology and services, 1996",1
"peru, financial services, 2004",4
"austria, health, wellness and fitness, 2006",2
"united states, public relations and communications, 1981",24
"portugal, automotive, 1992",3
"united kingdom, printing, 1979",14
"united kingdom, medical devices, 1999",11
"kenya, information technology and services, 2012",53
"united kingdom, market research, 2004",25
"united states, outsourcing/offshoring, 2001",37
"belgium, law practice, 1991",6
"russia, newspapers, 1917",1
"france, architecture & planning, 1988",9
"finland, hospital & health care, 2003",3
"south africa, financial services, 1986",4
"mexico, law practice, 2017",7
"poland, electrical/electronic manufacturing, 2011",5
"china, logistics and supply chain, 2006",14
"turkey, retail, 1954",3
"bulgaria, utilities, 2000",3
"bangladesh, education management, 1997",1
"france, sports, 1986",7
"south africa, food production, 2001",3
"united states, executive office, 1839",1
"sweden, automotive, 2008",9
"iran, architecture & planning, 1992",1
"netherlands, human resources, 1974",2
"canada, plastics, 1978",7
"south africa, sporting goods, 2005",2
"brazil, textiles, 1997",6
"turkey, education management, 1980",4
"canada, wireless, 1996",5
"united states, food & beverages, 1920",11
"united kingdom, packaging and containers, 1976",5
"germany, photography, 2011",11
"pakistan, e-learning, 2013",3
"united states, consumer goods, 1938",14
"hong kong, staffing and recruiting, 1999",2
"suriname, food & beverages, 1955",1
"jordan, outsourcing/offshoring, 2013",2
"united kingdom, sports, 1992",17
"south africa, mechanical or industrial engineering, 1995",3
"france, insurance, 2004",12
"united kingdom, government administration, 2005",10
"turkey, food & beverages, 1977",1
"denmark, non-profit organization management, 1949",1
"netherlands, cosmetics, 2006",11
"india, insurance, 2013",18
"spain, apparel & fashion, 1943",1
"bermuda, machinery, 1977",1
"united states, museums and institutions, 1954",8
"denmark, staffing and recruiting, 2001",5
"norway, motion pictures and film, 2011",6
"uruguay, plastics, 2002",1
"united states, non-profit organization management, 1849",6
"luxembourg, translation and localization, 2000",1
"canada, computer hardware, 1992",3
"netherlands, accounting, 1979",4
"canada, accounting, 1991",27
"united states, import and export, 1996",19
"iran, investment management, 1993",1
"algeria, education management, 2002",3
"germany, electrical/electronic manufacturing, 1986",15
"morocco, education management, 1982",1
"lithuania, industrial automation, 2012",3
"greece, hospitality, 1994",5
"morocco, construction, 1967",1
"czechia, construction, 1990",6
"united states, paper & forest products, 1947",5
"united kingdom, international affairs, 2001",8
"denmark, glass, ceramics & concrete, 2008",1
"united states, industrial automation, 1979",33
"sweden, law practice, 2011",8
"france, business supplies and equipment, 1921",1
"france, leisure, travel & tourism, 1987",10
"canada, architecture & planning, 1985",7
"switzerland, wholesale, 1963",1
"poland, leisure, travel & tourism, 2011",7
"italy, luxury goods & jewelry, 1987",6
"belgium, human resources, 2010",34
"united states, consumer services, 1949",17
"colombia, civil engineering, 1998",2
"ireland, construction, 1978",5
"canada, sporting goods, 1991",6
"uganda, investment banking, 2011",1
"brazil, information services, 1988",1
"pakistan, utilities, 2006",1
"united states, plastics, 2004",33
"netherlands, telecommunications, 1992",10
"united states, recreational facilities and services, 1920",12
"bangladesh, public relations and communications, 2007",2
"italy, furniture, 1973",19
"netherlands, computer software, 1977",2
"pakistan, food production, 1962",1
"belgium, photography, 1984",1
"ireland, hospital & health care, 1998",6
"australia, computer hardware, 2004",3
"colombia, research, 1987",1
"italy, oil & energy, 1996",7
"romania, higher education, 1999",2
"united kingdom, wine and spirits, 1933",2
"france, semiconductors, 2010",7
"serbia, graphic design, 2006",2
"honduras, marketing and advertising, 2005",2
"algeria, telecommunications, 2013",4
"spain, food & beverages, 1970",9
"argentina, food & beverages, 1996",2
"ireland, publishing, 2000",4
"brazil, judiciary, 2002",13
"ukraine, translation and localization, 2010",4
"ecuador, non-profit organization management, 2005",2
"france, luxury goods & jewelry, 2006",9
"bulgaria, translation and localization, 1994",2
"turkey, international trade and development, 2013",9
"brazil, civic & social organization, 2012",13
"canada, biotechnology, 1990",1
"morocco, real estate, 2015",5
"belgium, insurance, 1914",1
"hungary, financial services, 1997",2
"denmark, restaurants, 2006",4
"switzerland, leisure, travel & tourism, 1898",3
"united states, insurance, 1911",17
"singapore, investment management, 2003",4
"slovenia, hospitality, 2009",2
"united states, mining & metals, 1938",8
"spain, renewables & environment, 1985",7
"denmark, health, wellness and fitness, 1998",4
"france, farming, 2013",12
"brazil, mechanical or industrial engineering, 1980",10
"germany, printing, 1990",1
"spain, civic & social organization, 1987",12
"brazil, mining & metals, 1987",3
"brazil, food & beverages, 1951",3
"ghana, non-profit organization management, 1991",1
"norway, facilities services, 1997",2
"bulgaria, sporting goods, 2016",1
"new zealand, mechanical or industrial engineering, 2010",2
"hong kong, medical devices, 2009",1
"spain, photography, 2000",10
"united kingdom, civil engineering, 1971",6
"brazil, construction, 1979",19
"canada, automotive, 1929",1
"united states, photography, 1954",1
"denmark, building materials, 1997",5
"turkey, automotive, 1972",14
"argentina, mechanical or industrial engineering, 2000",7
"india, professional training & coaching, 2005",19
"china, financial services, 2000",4
"czechia, sports, 2010",3
"ukraine, publishing, 2003",1
"austria, legal services, 2015",1
"united states, fine art, 1955",2
"russia, legal services, 2010",12
"malaysia, aviation & aerospace, 2009",2
"italy, transportation/trucking/railroad, 2012",14
"finland, industrial automation, 2013",6
"singapore, plastics, 1969",1
"mexico, import and export, 1949",1
"united kingdom, executive office, 2001",8
"saudi arabia, food production, 1983",2
"poland, health, wellness and fitness, 2007",6
"india, industrial automation, 2010",30
"argentina, automotive, 1960",6
"ireland, broadcast media, 2004",2
"south korea, sporting goods, 2010",1
"singapore, hospitality, 2014",14
"finland, retail, 2006",1
"new zealand, accounting, 2009",12
"united arab emirates, events services, 1996",3
"china, civic & social organization, 2010",1
"germany, architecture & planning, 2004",13
"italy, information technology and services, 1883",1
"turkey, law practice, 2005",5
"romania, leisure, travel & tourism, 2009",11
"bangladesh, building materials, 2015",3
"canada, accounting, 1998",16
"peru, wireless, 1997",2
"jersey, computer software, 2018",1
"taiwan, wireless, 2003",1
"canada, utilities, 2018",3
"romania, human resources, 2011",14
"tunisia, computer software, 2015",11
"germany, pharmaceuticals, 1933",2
"italy, plastics, 2001",4
"italy, computer hardware, 2007",4
"brazil, utilities, 2003",3
"canada, investment banking, 2011",7
"czechia, legal services, 1990",6
"algeria, electrical/electronic manufacturing, 2005",1
"romania, telecommunications, 2008",7
"india, photography, 1993",1
"iran, electrical/electronic manufacturing, 2011",5
"saudi arabia, management consulting, 2003",4
"united states, retail, 1966",32
"bulgaria, graphic design, 2011",4
"kenya, marketing and advertising, 2010",10
"russia, automotive, 2015",2
"norway, recreational facilities and services, 2013",2
"italy, real estate, 1983",4
"united states, oil & energy, 1953",18
"china, health, wellness and fitness, 1945",1
"spain, higher education, 2013",48
"netherlands, arts and crafts, 2011",47
"chile, information services, 2002",1
"venezuela, legal services, 1999",1
"netherlands, food & beverages, 2002",15
"hungary, international affairs, 2010",3
"czechia, medical practice, 2011",1
"poland, music, 1990",3
"ireland, wholesale, 2007",3
"chile, construction, 2003",7
"israel, architecture & planning, 2006",4
"china, glass, ceramics & concrete, 1999",7
"australia, architecture & planning, 1984",4
"angola, marketing and advertising, 2014",2
"malaysia, medical practice, 2013",2
"hong kong, events services, 2013",7
"switzerland, printing, 1992",1
"cameroon, think tanks, 1982",1
"italy, human resources, 1984",8
"netherlands, security and investigations, 2016",27
"united kingdom, animation, 2011",19
"germany, mechanical or industrial engineering, 1899",3
"united states, events services, 1968",7
"peru, information technology and services, 1979",1
"brazil, professional training & coaching, 2002",33
"singapore, retail, 1980",3
"argentina, publishing, 2017",1
"south africa, telecommunications, 1988",4
"macedonia, electrical/electronic manufacturing, 1969",1
"united kingdom, business supplies and equipment, 1971",7
"united states, philanthropy, 1975",15
"gabon, marketing and advertising, 2016",2
"united arab emirates, real estate, 2015",45
"turkey, food production, 2016",11
"south africa, telecommunications, 2007",15
"saudi arabia, design, 2012",8
"mexico, insurance, 1986",3
"italy, retail, 1984",9
"venezuela, maritime, 2005",2
"india, fund-raising, 2017",9
"turkey, shipbuilding, 2005",2
"mexico, electrical/electronic manufacturing, 1999",4
"malaysia, medical devices, 2012",2
"spain, civil engineering, 1984",5
"germany, plastics, 1999",4
"kenya, leisure, travel & tourism, 2009",16
"morocco, international trade and development, 2015",3
"spain, judiciary, 2012",14
"canada, mining & metals, 1992",17
"switzerland, insurance, 2000",3
"switzerland, photography, 2004",3
"united states, fishery, 2010",8
"turkey, legal services, 1992",2
"portugal, program development, 2004",3
"united kingdom, health, wellness and fitness, 1922",1
"costa rica, apparel & fashion, 2012",3
"spain, shipbuilding, 1987",1
"france, retail, 1963",3
"australia, airlines/aviation, 1961",1
"sweden, real estate, 1970",4
"united states, information services, 1967",3
"spain, restaurants, 1979",3
"ukraine, management consulting, 2012",10
"finland, entertainment, 2016",12
"south africa, logistics and supply chain, 2007",5
"germany, computer games, 2003",2
"democratic republic of the congo, mining & metals, 2005",2
"sweden, logistics and supply chain, 2003",4
"panama, professional training & coaching, 1962",1
"india, food & beverages, 1996",7
"new zealand, staffing and recruiting, 2002",8
"japan, machinery, 2008",1
"estonia, management consulting, 2002",3
"germany, hospitality, 1998",8
"brazil, investment banking, 2014",9
"united states, online media, 1994",16
"brazil, writing and editing, 2011",7
"italy, graphic design, 2016",17
"lithuania, construction, 2008",5
"united states, architecture & planning, 1881",3
"spain, building materials, 1977",7
"united states, defense & space, 1972",14
"ukraine, computer games, 2001",1
"chile, design, 2011",18
"united states, mining & metals, 1969",19
"canada, law practice, 1987",10
"germany, logistics and supply chain, 2011",10
"sweden, construction, 2017",31
"germany, staffing and recruiting, 2011",37
"belgium, internet, 1992",2
"ireland, accounting, 2001",6
"united states, paper & forest products, 1977",8
"spain, wholesale, 1960",2
"poland, philanthropy, 2014",1
"chile, international trade and development, 2010",5
"germany, law practice, 2007",8
"turkey, mechanical or industrial engineering, 1983",2
"belgium, information technology and services, 1975",2
"china, import and export, 2002",17
"lebanon, supermarkets, 1981",1
"uruguay, logistics and supply chain, 1978",3
"canada, banking, 1945",1
"taiwan, industrial automation, 1995",1
"canada, aviation & aerospace, 2011",16
"united states, professional training & coaching, 1954",3
"germany, environmental services, 2015",15
"morocco, media production, 2010",2
"moldova, construction, 2009",2
"netherlands, packaging and containers, 2007",4
"turkey, packaging and containers, 1978",2
"mexico, leisure, travel & tourism, 2005",14
"algeria, banking, 1964",1
"kenya, renewables & environment, 2013",6
"hungary, financial services, 2001",2
"turkey, import and export, 1945",2
"italy, import and export, 1988",2
"italy, aviation & aerospace, 2003",4
"denmark, industrial automation, 1997",5
"netherlands, law practice, 2003",15
"spain, education management, 1952",3
"australia, oil & energy, 1989",4
"canada, computer networking, 2010",17
"australia, mental health care, 2007",8
"ukraine, import and export, 2015",3
"cameroon, pharmaceuticals, 2007",1
"indonesia, fund-raising, 2017",2
"paraguay, internet, 2011",4
"netherlands, music, 1997",8
"estonia, staffing and recruiting, 2007",1
"united arab emirates, design, 1982",2
"czechia, marketing and advertising, 2011",49
"china, biotechnology, 2008",10
"lithuania, management consulting, 2007",4
"angola, construction, 2009",1
"chile, research, 2014",10
"austria, health, wellness and fitness, 1982",1
"latvia, business supplies and equipment, 2000",1
"india, sporting goods, 2015",8
"belgium, oil & energy, 2001",5
"bangladesh, maritime, 1991",1
"italy, plastics, 1954",3
"netherlands, pharmaceuticals, 2009",12
"canada, online media, 2003",9
"denmark, public relations and communications, 2017",12
"belgium, consumer services, 2009",7
"algeria, research, 2011",1
"qatar, furniture, 2011",4
"united states, maritime, 1998",25
"bosnia and herzegovina, internet, 2012",5
"italy, medical devices, 1991",7
"romania, financial services, 1997",4
"honduras, logistics and supply chain, 1999",1
"iran, e-learning, 2009",3
"netherlands, sports, 1934",4
"netherlands, furniture, 2013",36
"italy, real estate, 1999",16
"lithuania, business supplies and equipment, 1993",2
"iran, events services, 2004",2
"united kingdom, environmental services, 1906",1
"bulgaria, textiles, 1989",1
"italy, aviation & aerospace, 2015",13
"spain, mechanical or industrial engineering, 1967",13
"france, automotive, 1982",4
"switzerland, construction, 2015",14
"jordan, real estate, 2009",1
"colombia, human resources, 2007",9
"hong kong, retail, 1985",1
"italy, retail, 1892",1
"australia, human resources, 1982",9
"united states, executive office, 1999",17
"greece, events services, 2008",4
"mexico, medical devices, 1979",1
"taiwan, translation and localization, 1986",1
"united states, semiconductors, 1930",3
"chile, environmental services, 2012",11
"united states, arts and crafts, 1952",4
"senegal, construction, 2012",1
"germany, research, 2005",14
"ukraine, hospitality, 1979",1
"italy, information technology and services, 1921",1
"peru, package/freight delivery, 2016",1
"croatia, architecture & planning, 2007",3
"norway, animation, 2013",3
"denmark, professional training & coaching, 1997",3
"puerto rico, computer software, 2015",1
"peru, law practice, 1902",1
"benin, online media, 2014",1
"algeria, import and export, 1995",1
"peru, broadcast media, 1998",1
"peru, government administration, 2012",3
"denmark, real estate, 2012",7
"poland, e-learning, 2011",10
"benin, information technology and services, 2014",4
"iran, sports, 2017",1
"united states, military, 2004",14
"canada, oil & energy, 1988",24
"united states, consumer services, 1959",17
"slovakia, transportation/trucking/railroad, 2012",2
"spain, import and export, 1980",4
"thailand, computer software, 2017",11
"netherlands, printing, 2009",21
"hong kong, legal services, 1983",3
"italy, legal services, 2006",20
"united states, international trade and development, 1982",14
"united kingdom, aviation & aerospace, 2003",12
"denmark, computer games, 2012",15
"australia, legal services, 1995",8
"ecuador, machinery, 1972",1
"australia, food & beverages, 1984",5
"norway, design, 1990",3
"hungary, motion pictures and film, 1998",1
"ecuador, higher education, 2006",1
"romania, management consulting, 2009",20
"ireland, public relations and communications, 2006",7
"greece, entertainment, 2011",3
"australia, sports, 2005",16
"russia, public policy, 2011",1
"singapore, food & beverages, 1947",2
"turkey, alternative dispute resolution, 2014",6
"brazil, legal services, 1993",17
"canada, libraries, 1969",2
"canada, leisure, travel & tourism, 1973",8
"australia, health, wellness and fitness, 1995",17
"sweden, logistics and supply chain, 2016",8
"australia, human resources, 1992",11
"croatia, design, 2015",5
"slovakia, building materials, 1996",1
"finland, investment management, 2001",3
"greece, management consulting, 2007",12
"ireland, government administration, 2001",1
"pakistan, non-profit organization management, 1989",2
"finland, e-learning, 2013",9
"united kingdom, fine art, 2012",14
"netherlands, banking, 2011",3
"slovakia, chemicals, 2014",2
"romania, staffing and recruiting, 2008",1
"india, chemicals, 1997",12
"south africa, commercial real estate, 2008",2
"united states, transportation/trucking/railroad, 1946",35
"lebanon, non-profit organization management, 2008",3
"iran, online media, 2004",1
"denmark, machinery, 2013",9
"argentina, primary/secondary education, 1979",2
"argentina, mining & metals, 1993",3
"netherlands, international trade and development, 1996",4
"united kingdom, performing arts, 1983",4
"canada, consumer services, 1940",1
"united states, higher education, 1975",32
"united states, internet, 1945",1
"saudi arabia, computer software, 2014",5
"mexico, maritime, 2009",1
"china, higher education, 2014",7
"finland, entertainment, 2010",5
"france, machinery, 2007",11
"france, events services, 1989",19
"india, management consulting, 1996",13
"slovakia, financial services, 2012",6
"singapore, architecture & planning, 1988",1
"netherlands, public safety, 1933",2
"italy, international affairs, 2012",14
"sweden, building materials, 1995",4
"united states, medical devices, 1949",10
"germany, staffing and recruiting, 2002",27
"venezuela, marketing and advertising, 2011",16
"ireland, civic & social organization, 1957",1
"brazil, airlines/aviation, 2004",4
"iran, information technology and services, 2003",18
"france, plastics, 1992",3
"united kingdom, cosmetics, 1946",1
"lithuania, design, 2012",4
"malta, marketing and advertising, 2011",7
"netherlands, fine art, 2004",7
"spain, real estate, 1983",13
"chile, utilities, 1980",1
"australia, farming, 1988",2
"france, luxury goods & jewelry, 1885",2
"sudan, graphic design, 2005",1
"new zealand, medical devices, 1999",1
"italy, consumer goods, 2010",19
"netherlands, computer & network security, 2016",12
"brazil, staffing and recruiting, 2006",8
"zambia, marketing and advertising, 2009",3
"bangladesh, furniture, 2016",1
"portugal, telecommunications, 2004",8
"india, online media, 2012",22
"united states, biotechnology, 1968",7
"australia, architecture & planning, 1989",17
"italy, staffing and recruiting, 2005",9
"new zealand, mechanical or industrial engineering, 1958",2
"canada, management consulting, 1981",8
"cameroon, information technology and services, 2008",8
"spain, individual & family services, 2016",36
"spain, consumer services, 2008",9
"portugal, hospitality, 1983",3
"spain, import and export, 1991",3
"brazil, sporting goods, 1998",1
"new zealand, motion pictures and film, 1995",1
"vietnam, apparel & fashion, 1995",1
"greece, marketing and advertising, 1993",4
"ukraine, program development, 2008",4
"hong kong, computer software, 2013",4
"netherlands, environmental services, 1989",13
"united kingdom, construction, 1820",4
"russia, staffing and recruiting, 2000",3
"portugal, computer games, 2016",5
"united states, law enforcement, 1961",4
"vietnam, electrical/electronic manufacturing, 2012",3
"switzerland, construction, 2010",9
"puerto rico, accounting, 2013",1
"slovakia, health, wellness and fitness, 2014",4
"israel, telecommunications, 2002",4
"greece, tobacco, 1902",1
"turkey, industrial automation, 1983",3
"india, computer hardware, 1985",1
"czechia, food production, 2016",1
"uruguay, computer hardware, 1997",1
"italy, cosmetics, 1965",4
"spain, food & beverages, 1961",8
"switzerland, cosmetics, 2011",3
"france, publishing, 2009",15
"norway, consumer goods, 2016",5
"austria, oil & energy, 2002",2
"chile, computer hardware, 2008",1
"greece, printing, 1969",2
"united states, restaurants, 1960",12
"czechia, consumer services, 2009",3
"brazil, automotive, 1955",5
"austria, venture capital & private equity, 2002",2
"turkey, legal services, 1949",1
"india, textiles, 1990",12
"canada, leisure, travel & tourism, 1984",12
"france, defense & space, 2004",2
"united kingdom, insurance, 1998",36
"united states, mechanical or industrial engineering, 1922",5
"italy, printing, 1978",6
"ireland, environmental services, 2008",11
"belgium, computer games, 2013",7
"australia, defense & space, 2005",2
"belgium, food & beverages, 1985",3
"france, higher education, 1975",6
"canada, import and export, 2001",7
"canada, professional training & coaching, 1981",6
"pakistan, management consulting, 2010",15
"argentina, computer & network security, 2008",3
"india, professional training & coaching, 1985",1
"argentina, higher education, 2006",3
"greece, leisure, travel & tourism, 1958",1
"brazil, logistics and supply chain, 2008",25
"belgium, information technology and services, 2003",46
"peru, health, wellness and fitness, 2012",13
"canada, nonprofit organization management, 2001",1
"canada, mechanical or industrial engineering, 1975",11
"brazil, transportation/trucking/railroad, 2015",23
"united kingdom, insurance, 1977",21
"canada, entertainment, 1906",1
"italy, management consulting, 1971",4
"turkey, events services, 1989",1
"el salvador, cosmetics, 2011",1
"italy, religious institutions, 2000",1
"armenia, non-profit organization management, 2013",2
"poland, motion pictures and film, 1999",1
"peru, computer software, 1995",2
"netherlands, financial services, 1980",11
"australia, business supplies and equipment, 2016",1
"portugal, mechanical or industrial engineering, 2001",10
"colombia, management consulting, 2000",11
"italy, education management, 1985",3
"netherlands, mechanical or industrial engineering, 1987",23
"germany, renewables & environment, 1962",2
"canada, textiles, 1923",1
"turkey, import and export, 1973",4
"new zealand, industrial automation, 2008",3
"spain, packaging and containers, 1985",5
"united kingdom, business supplies and equipment, 1994",26
"new zealand, publishing, 2016",2
"argentina, education management, 1994",3
"australia, mental health care, 2008",11
"canada, security and investigations, 2010",25
"taiwan, electrical/electronic manufacturing, 2000",6
"romania, international affairs, 2012",2
"france, philanthropy, 1969",1
"russia, oil & energy, 1990",5
"egypt, transportation/trucking/railroad, 2000",2
"belize, legal services, 1979",1
"turkey, biotechnology, 2007",3
"croatia, printing, 1991",1
"mexico, banking, 2014",7
"china, sporting goods, 2011",10
"panama, broadcast media, 2006",1
"united states, automotive, 1940",11
"armenia, information services, 2011",2
"spain, logistics and supply chain, 2015",26
"france, transportation/trucking/railroad, 1920",2
"spain, consumer goods, 1966",1
"serbia, non-profit organization management, 2005",4
"singapore, cosmetics, 2015",2
"hong kong, computer & network security, 2001",1
"denmark, staffing and recruiting, 2011",8
"vietnam, food production, 2011",1
"mexico, law practice, 1986",3
"brazil, accounting, 1970",12
"united kingdom, food & beverages, 1982",9
"portugal, architecture & planning, 1997",4
"india, government relations, 2013",4
"belgium, consumer goods, 1986",2
"nigeria, logistics and supply chain, 2004",2
"slovakia, education management, 2005",2
"switzerland, oil & energy, 1948",2
"united kingdom, computer games, 2005",15
"switzerland, financial services, 2003",35
"poland, marketing and advertising, 2006",37
"netherlands, mental health care, 2011",51
"australia, printing, 1985",8
"argentina, transportation/trucking/railroad, 1937",1
"turkey, medical devices, 1997",9
"united states, think tanks, 1994",8
"senegal, information technology and services, 2015",16
"finland, events services, 2005",3
"united states, transportation/trucking/railroad, 1953",17
"malaysia, plastics, 2004",1
"colombia, restaurants, 2005",2
"united kingdom, market research, 2007",18
"netherlands, telecommunications, 1935",1
"philippines, marketing and advertising, 2010",23
"saudi arabia, writing and editing, 2014",1
"united states, fishery, 1896",1
"turkey, hospital & health care, 2012",22
"south africa, think tanks, 1999",1
"united arab emirates, civil engineering, 2006",13
"thailand, consumer electronics, 2001",1
"singapore, mining & metals, 2010",6
"indonesia, commercial real estate, 1985",1
"czechia, hospital & health care, 2008",4
"malaysia, internet, 2009",10
"canada, restaurants, 1996",17
"singapore, retail, 2004",7
