countryindyear,count
"spain, construction, 1900",2
"hungary, events services, 2003",3
"spain, banking, 2005",2
"mongolia, non-profit organization management, 2011",2
"france, logistics and supply chain, 1999",2
"argentina, mechanical or industrial engineering, 1966",2
"austria, education management, 1989",2
"france, philanthropy, 1999",3
"finland, oil & energy, 1926",2
"bahrain, import and export, 2006",1
"greece, consumer services, 2013",3
"dominican republic, restaurants, 2010",1
"south africa, health, wellness and fitness, 1976",2
"italy, biotechnology, 2001",5
"netherlands, pharmaceuticals, 1984",7
"ecuador, consumer goods, 1980",1
"australia, higher education, 1973",2
"mexico, pharmaceuticals, 2002",3
"brazil, investment banking, 2006",1
"finland, publishing, 2007",4
"france, veterinary, 1976",1
"spain, broadcast media, 1998",9
"côte d’ivoire, public relations and communications, 2009",1
"thailand, retail, 1962",1
"united states, wireless, 1932",1
"belgium, medical devices, 1953",1
"slovenia, management consulting, 2017",2
"united states, import and export, 1938",3
"south africa, mining & metals, 1894",1
"norway, biotechnology, 2014",4
"netherlands, civil engineering, 1991",2
"canada, food production, 1940",3
"peru, paper & forest products, 1974",1
"finland, professional training & coaching, 1991",1
"nigeria, maritime, 2003",1
"new zealand, non-profit organization management, 1980",1
"switzerland, industrial automation, 1995",3
"greece, plastics, 1978",1
"south africa, hospital & health care, 1998",5
"taiwan, management consulting, 1983",1
"turkey, alternative dispute resolution, 2013",7
"poland, translation and localization, 1994",3
"indonesia, education management, 2009",5
"united states, internet, 1980",8
"australia, environmental services, 1984",8
"spain, mental health care, 1990",4
"mexico, consumer services, 2002",4
"zambia, health, wellness and fitness, 2007",1
"united kingdom, mechanical or industrial engineering, 1835",1
"ukraine, logistics and supply chain, 2011",3
"spain, graphic design, 1984",3
"greece, marketing and advertising, 1968",1
"serbia, law practice, 2009",2
"argentina, renewables & environment, 2004",2
"panama, health, wellness and fitness, 2001",1
"israel, automotive, 1973",1
"bosnia and herzegovina, information technology and services, 1995",1
"india, public safety, 1990",1
"jordan, research, 2012",1
"australia, professional training & coaching, 1988",6
"peru, printing, 1975",1
"united kingdom, transportation/trucking/railroad, 1959",8
"ireland, building materials, 1935",1
"bahrain, mining & metals, 2008",1
"norway, non-profit organization management, 1908",1
"guatemala, non-profit organization management, 2002",1
"philippines, commercial real estate, 2008",2
"germany, entertainment, 1999",4
"pakistan, higher education, 2007",3
"nigeria, business supplies and equipment, 1990",1
"france, government relations, 1924",1
"chile, civil engineering, 1995",2
"bulgaria, computer software, 1990",1
"united states, international trade and development, 1973",6
"spain, industrial automation, 1999",8
"portugal, media production, 1998",1
"switzerland, hospital & health care, 1989",4
"zimbabwe, staffing and recruiting, 2005",2
"belgium, building materials, 1963",3
"india, leisure, travel & tourism, 1994",11
"germany, public relations and communications, 1855",1
"indonesia, banking, 1887",1
"panama, management consulting, 2008",3
"germany, non-profit organization management, 1991",4
"united kingdom, motion pictures and film, 2003",14
"gambia, higher education, 1997",1
"mexico, non-profit organization management, 1945",1
"vietnam, photography, 2007",1
"ireland, staffing and recruiting, 1957",1
"norway, medical devices, 2011",7
"ukraine, construction, 1973",1
"canada, international trade and development, 1988",2
"united states, veterinary, 1913",2
"united kingdom, individual & family services, 1985",7
"switzerland, staffing and recruiting, 1999",11
"mexico, animation, 1990",1
"greece, professional training & coaching, 2005",2
"india, staffing and recruiting, 1951",1
"bolivia, financial services, 2010",1
"united states, libraries, 1942",4
"denmark, arts and crafts, 1975",1
"egypt, retail, 2001",3
"united kingdom, design, 1965",5
"sweden, consumer services, 2005",1
"cameroon, hospitality, 2015",1
"united states, cosmetics, 1961",2
"papua new guinea, airlines/aviation, 2007",1
"france, international trade and development, 1981",4
"south africa, law practice, 1984",2
"norway, restaurants, 1998",1
"australia, design, 1971",2
"italy, professional training & coaching, 1985",5
"sweden, environmental services, 1991",2
"sweden, facilities services, 1978",2
"lithuania, legal services, 1999",4
"ukraine, commercial real estate, 2007",1
"canada, accounting, 1959",4
"pakistan, public safety, 2005",2
"mexico, transportation/trucking/railroad, 1955",1
"netherlands, machinery, 1912",2
"pakistan, food & beverages, 1971",1
"poland, education management, 1931",1
"serbia, internet, 2000",1
"netherlands, warehousing, 2008",2
"zimbabwe, non-profit organization management, 2007",1
"denmark, electrical/electronic manufacturing, 2007",10
"hungary, human resources, 2017",5
"lithuania, public relations and communications, 2007",1
"spain, hospitality, 1963",12
"puerto rico, accounting, 1956",1
"ireland, sports, 1960",2
"united kingdom, religious institutions, 1882",1
"andorra, management consulting, 2009",1
"sweden, industrial automation, 1977",3
"united states, farming, 1834",1
"bulgaria, retail, 1997",2
"united states, restaurants, 1929",5
"cambodia, recreational facilities and services, 2015",1
"hungary, publishing, 2012",1
"botswana, construction, 1997",1
"argentina, motion pictures and film, 2012",7
"finland, education management, 1997",3
"france, industrial automation, 1997",7
"denmark, museums and institutions, 1977",1
"vietnam, sports, 2016",1
"ireland, accounting, 1986",4
"france, airlines/aviation, 2012",1
"norway, marketing and advertising, 1957",1
"united states, wine and spirits, 1926",2
"colombia, education management, 1995",2
"new zealand, investment management, 1937",1
"dominican republic, construction, 1956",1
"ireland, information technology and services, 1985",10
"romania, printing, 1995",3
"brazil, mechanical or industrial engineering, 1979",5
"dominican republic, human resources, 2013",3
"pakistan, public relations and communications, 2010",3
"united states, ranching, 2012",6
"austria, architecture & planning, 2014",4
"monaco, human resources, 1983",1
"canada, luxury goods & jewelry, 1967",1
"canada, architecture & planning, 1980",12
"qatar, education management, 2014",3
"colombia, photography, 2008",2
"united states, computer networking, 1974",1
"philippines, oil & energy, 1999",1
"mexico, logistics and supply chain, 1978",2
"mexico, individual & family services, 1985",2
"portugal, alternative medicine, 2011",1
"india, mining & metals, 1980",7
"spain, insurance, 1957",1
"greece, automotive, 2004",1
"spain, leisure, travel & tourism, 1955",1
"slovakia, design, 2018",1
"czechia, airlines/aviation, 1996",2
"finland, construction, 1950",1
"honduras, management consulting, 2005",1
"argentina, events services, 1984",2
"cameroon, health, wellness and fitness, 2005",1
"italy, facilities services, 1994",4
"nigeria, civic & social organization, 2011",3
"australia, motion pictures and film, 2010",6
"indonesia, automotive, 1998",2
"greece, management consulting, 2005",8
"israel, information technology and services, 2000",10
"india, computer & network security, 1990",1
"denmark, transportation/trucking/railroad, 1884",4
"romania, design, 1960",1
"libya, information technology and services, 2009",1
"ireland, computer hardware, 2014",1
"turkey, sporting goods, 1951",1
"united states, security and investigations, 1905",2
"new zealand, market research, 1992",2
"canada, utilities, 1992",7
"canada, hospitality, 1911",2
"united states, marketing and advertising, 1912",7
"greece, wine and spirits, 1966",1
"united kingdom, maritime, 1962",3
"france, think tanks, 2015",10
"slovenia, information technology and services, 2006",8
"china, paper & forest products, 1996",2
"kosovo, airlines/aviation, 2003",1
"south korea, international trade and development, 2010",2
"netherlands, textiles, 2000",7
"netherlands, recreational facilities and services, 1989",2
"ireland, furniture, 1992",4
"slovakia, graphic design, 2007",3
"india, pharmaceuticals, 1993",5
"philippines, automotive, 2014",4
"senegal, marketing and advertising, 2013",3
"seychelles, telecommunications, 2008",1
"paraguay, management consulting, 2008",3
"azerbaijan, market research, 1991",1
"spain, animation, 1996",3
"mexico, accounting, 2004",8
"netherlands, performing arts, 1999",7
"myanmar, hospitality, 2013",4
"romania, environmental services, 2013",2
"united states, civic & social organization, 1889",7
"slovenia, non-profit organization management, 1982",1
"tanzania, media production, 2012",1
"dominican republic, information technology and services, 2010",9
"italy, utilities, 2014",10
"belgium, non-profit organization management, 1932",1
"latvia, staffing and recruiting, 2004",1
"argentina, retail, 1965",1
"algeria, marketing and advertising, 2002",3
"nigeria, professional training & coaching, 2005",3
"finland, hospital & health care, 2008",5
"australia, computer hardware, 2005",3
"nepal, internet, 2012",3
"philippines, investment management, 2012",1
"united kingdom, museums and institutions, 1976",4
"serbia, international affairs, 1989",2
"morocco, education management, 2011",1
"chile, health, wellness and fitness, 2018",1
"ecuador, entertainment, 2014",2
"costa rica, venture capital & private equity, 2012",2
"senegal, marketing and advertising, 2017",2
"chile, mechanical or industrial engineering, 1993",4
"philippines, program development, 2012",1
"syria, oil & energy, 2010",1
"hong kong, non-profit organization management, 2017",2
"italy, textiles, 1954",1
"philippines, wholesale, 2016",2
"australia, media production, 1996",3
"bulgaria, graphic design, 2003",2
"mexico, civic & social organization, 1990",2
"lebanon, wholesale, 1926",1
"china, civic & social organization, 2012",1
"spain, mechanical or industrial engineering, 1945",3
"israel, wholesale, 1950",1
"cyprus, insurance, 2009",1
"chile, construction, 2000",8
"senegal, higher education, 2003",1
"turkey, market research, 1996",1
"united states, accounting, 1871",1
"zimbabwe, education management, 2016",7
"belgium, broadcast media, 2009",4
"ukraine, financial services, 2010",10
"united kingdom, farming, 1997",2
"turkey, facilities services, 1991",1
"vietnam, outsourcing/offshoring, 2008",7
"romania, packaging and containers, 2005",3
"netherlands, wholesale, 1893",3
"japan, medical devices, 2016",2
"bulgaria, public policy, 1995",1
"slovakia, computer hardware, 2006",1
"poland, food & beverages, 2012",10
"italy, music, 1994",4
"hong kong, online media, 2015",2
"italy, security and investigations, 2006",5
"sweden, mechanical or industrial engineering, 1949",2
"russia, media production, 2011",4
"norway, internet, 2000",15
"sweden, oil & energy, 2007",6
"brazil, primary/secondary education, 1997",3
"sweden, music, 2009",8
"canada, airlines/aviation, 1927",1
"mexico, accounting, 2001",8
"denmark, facilities services, 1967",1
"russia, outsourcing/offshoring, 2007",2
"switzerland, marketing and advertising, 1980",4
"pakistan, photography, 2014",1
"nigeria, information technology and services, 1991",4
"portugal, primary/secondary education, 1913",1
"uganda, accounting, 1992",2
"estonia, maritime, 1993",1
"finland, electrical/electronic manufacturing, 2014",8
"colombia, automotive, 2007",3
"chile, sporting goods, 2010",1
"canada, chemicals, 1948",3
"greece, legal services, 1933",2
"nicaragua, education management, 2015",2
"ireland, non-profit organization management, 1978",7
"united states, newspapers, 1907",6
"latvia, design, 1995",1
"angola, computer software, 2008",2
"united kingdom, maritime, 1983",5
"sweden, transportation/trucking/railroad, 1975",2
"tanzania, computer & network security, 2008",1
"united kingdom, paper & forest products, 2010",2
"india, retail, 1982",2
"china, telecommunications, 1996",4
"chile, railroad manufacture, 2016",1
"norway, public relations and communications, 2015",6
"peru, electrical/electronic manufacturing, 1985",1
"sudan, hospitality, 2010",1
"saudi arabia, leisure, travel & tourism, 2012",3
"belgium, transportation/trucking/railroad, 1958",2
"switzerland, construction, 1998",5
"canada, transportation/trucking/railroad, 1945",5
"south africa, publishing, 2003",7
"argentina, individual & family services, 2010",5
"colombia, mechanical or industrial engineering, 2002",5
"portugal, medical devices, 2007",4
"chile, mechanical or industrial engineering, 1999",2
"argentina, wholesale, 1960",1
"turks and caicos islands, hospitality, 2012",1
"bosnia and herzegovina, online media, 2014",1
"switzerland, environmental services, 2013",7
"netherlands, venture capital & private equity, 2001",2
"costa rica, professional training & coaching, 2000",1
"denmark, wholesale, 2012",6
"portugal, oil & energy, 2010",3
"mozambique, civil engineering, 2008",1
"cyprus, accounting, 1997",6
"romania, research, 2009",2
"turkey, chemicals, 2006",10
"cyprus, management consulting, 1992",1
"australia, international trade and development, 1967",1
"belgium, outsourcing/offshoring, 1997",1
"germany, online media, 2001",7
"slovakia, public relations and communications, 2016",2
"benin, banking, 1985",1
"canada, legislative office, 2006",1
"belgium, primary/secondary education, 1907",1
"south korea, animation, 2009",1
"netherlands, ranching, 2003",1
"australia, banking, 2014",3
"uruguay, banking, 1995",1
"finland, marketing and advertising, 2002",16
"france, pharmaceuticals, 1968",2
"india, mining & metals, 1985",7
"côte d’ivoire, computer software, 2012",3
"brazil, consumer goods, 1904",2
"bermuda, hospitality, 1944",1
"greece, marketing and advertising, 1999",3
"united arab emirates, medical devices, 2002",2
"china, entertainment, 2015",15
"ireland, professional training & coaching, 1999",2
"mexico, architecture & planning, 1985",7
"italy, business supplies and equipment, 1929",3
"bosnia and herzegovina, information technology and services, 2001",3
"russia, program development, 2001",1
"belgium, graphic design, 2017",15
"lesotho, information technology and services, 2015",1
"venezuela, oil & energy, 2013",4
"colombia, investment management, 2013",3
"peru, accounting, 2010",3
"poland, construction, 2008",8
"poland, glass, ceramics & concrete, 2011",1
"poland, hospitality, 2018",2
"philippines, security and investigations, 2001",2
"netherlands, environmental services, 2008",36
"chile, facilities services, 1975",1
"colombia, construction, 2012",18
"denmark, environmental services, 2008",5
"south korea, leisure, travel & tourism, 1997",1
"united kingdom, electrical/electronic manufacturing, 1923",3
"macedonia, information technology and services, 1995",2
"switzerland, legal services, 2011",7
"austria, chemicals, 2003",2
"france, sports, 2018",7
"switzerland, construction, 1950",1
"togo, restaurants, 2016",1
"italy, program development, 2011",8
"china, printing, 1999",7
"italy, law practice, 1998",6
"china, higher education, 2010",2
"turkey, apparel & fashion, 2001",4
"slovakia, financial services, 2008",1
"hungary, graphic design, 2003",4
"canada, consumer services, 1984",13
"zimbabwe, entertainment, 2015",4
"south africa, arts and crafts, 2002",2
"peru, sporting goods, 2007",1
"australia, writing and editing, 1995",5
"turkey, packaging and containers, 2017",2
"israel, biotechnology, 2006",3
"venezuela, graphic design, 2005",1
"italy, nanotechnology, 2012",4
"estonia, computer hardware, 2005",3
"kuwait, management consulting, 2008",3
"ukraine, medical practice, 1992",2
"united kingdom, health, wellness and fitness, 1965",8
"egypt, market research, 2015",2
"canada, import and export, 2012",9
"poland, online media, 2008",1
"united states, medical practice, 1894",1
"united states, paper & forest products, 1955",3
"georgia, leisure, travel & tourism, 2016",5
"czechia, medical devices, 2004",2
"angola, government administration, 2015",1
"belgium, music, 2011",9
"colombia, translation and localization, 2015",2
"switzerland, luxury goods & jewelry, 2017",4
"united states, food production, 1905",5
"georgia, information technology and services, 2017",7
"singapore, security and investigations, 2017",2
"italy, computer games, 2013",22
"belgium, public relations and communications, 1997",2
"jersey, leisure, travel & tourism, 2010",1
"spain, utilities, 1990",2
"latvia, design, 2011",7
"turkey, wholesale, 2013",7
"india, food & beverages, 1947",1
"belgium, music, 1997",2
"south africa, insurance, 2006",7
"ukraine, medical devices, 2017",1
"austria, paper & forest products, 1903",1
"argentina, consumer goods, 2015",3
"sweden, building materials, 2015",8
"new zealand, retail, 1979",3
"mexico, electrical/electronic manufacturing, 1997",6
"greece, philanthropy, 2005",1
"ukraine, architecture & planning, 2013",2
"brazil, law practice, 1983",3
"romania, program development, 2017",2
"norway, media production, 2008",12
"china, think tanks, 2007",1
"united kingdom, religious institutions, 1915",2
"iceland, internet, 1995",1
"germany, oil & energy, 2000",7
"spain, food production, 1918",4
"portugal, renewables & environment, 2007",10
"slovenia, translation and localization, 2016",1
"thailand, publishing, 2010",2
"italy, chemicals, 2013",5
"canada, logistics and supply chain, 1983",4
"germany, restaurants, 1993",1
"india, consumer goods, 1964",2
"malta, law practice, 2012",1
"tunisia, events services, 2014",4
"denmark, religious institutions, 1993",1
"germany, chemicals, 2010",6
"new zealand, mechanical or industrial engineering, 1989",4
"myanmar, human resources, 2014",3
"colombia, broadcast media, 2007",3
"bangladesh, consumer electronics, 2014",2
"united states, newspapers, 1898",5
"germany, building materials, 2012",4
"greece, entertainment, 2010",2
"portugal, education management, 2013",6
"belgium, packaging and containers, 1986",2
"italy, civic & social organization, 1981",2
"estonia, architecture & planning, 2009",4
"ireland, printing, 2008",5
"argentina, computer games, 2009",7
"switzerland, international trade and development, 2004",2
"france, wine and spirits, 1964",2
"romania, motion pictures and film, 2007",3
"kenya, design, 2013",1
"china, public policy, 1968",1
"japan, mechanical or industrial engineering, 1970",2
"canada, executive office, 1976",2
"belgium, architecture & planning, 1968",2
"chile, real estate, 2013",16
"monaco, investment management, 2001",1
"nigeria, retail, 2016",8
"paraguay, computer software, 2008",3
"hungary, photography, 2016",1
"south korea, food production, 1986",1
"portugal, building materials, 1990",4
"peru, marketing and advertising, 1983",3
"mexico, medical practice, 1996",1
"singapore, marketing and advertising, 2018",6
"spain, apparel & fashion, 2002",10
"argentina, broadcast media, 2016",6
"zimbabwe, banking, 2010",2
"colombia, construction, 1978",5
"brazil, architecture & planning, 1979",3
"slovenia, biotechnology, 1997",1
"germany, recreational facilities and services, 1992",1
"croatia, marketing and advertising, 1990",1
"brazil, textiles, 1992",14
"south africa, media production, 2008",12
"united states, civic & social organization, 1925",5
"georgia, civic & social organization, 2016",1
"australia, primary/secondary education, 2015",7
"singapore, management consulting, 2018",4
"egypt, legal services, 2004",2
"panama, paper & forest products, 2009",1
"guatemala, renewables & environment, 2015",1
"italy, ranching, 2014",1
"norway, international trade and development, 2013",4
"hong kong, human resources, 2007",3
"united states, motion pictures and film, 1964",3
"costa rica, telecommunications, 1901",1
"singapore, automotive, 2004",2
"ecuador, health, wellness and fitness, 2005",2
"sri lanka, information technology and services, 2001",9
"colombia, law practice, 1999",1
"belarus, electrical/electronic manufacturing, 1993",2
"qatar, law practice, 2002",1
"kenya, research, 2008",2
"turkey, leisure, travel & tourism, 2002",3
"bolivia, sports, 1987",1
"czechia, writing and editing, 2017",1
"serbia, outsourcing/offshoring, 2006",1
"india, construction, 1971",2
"spain, mental health care, 2002",6
"new zealand, individual & family services, 2016",4
"estonia, public relations and communications, 2017",3
"el salvador, marketing and advertising, 2010",4
"algeria, oil & energy, 2011",3
"nigeria, security and investigations, 2001",2
"azerbaijan, translation and localization, 2016",1
"pakistan, consumer goods, 2016",5
"mexico, textiles, 1999",2
"austria, primary/secondary education, 2017",1
"greece, program development, 2015",2
"malaysia, sports, 2009",2
"ecuador, non-profit organization management, 2017",2
"south korea, information technology and services, 1982",1
"mexico, consumer services, 2015",15
"sweden, building materials, 2016",7
"france, arts and crafts, 1935",1
"thailand, executive office, 2009",1
"romania, marketing and advertising, 1996",3
"vietnam, textiles, 2010",2
"taiwan, import and export, 1995",2
"madagascar, leisure, travel & tourism, 2000",1
"denmark, import and export, 2017",1
"zimbabwe, electrical/electronic manufacturing, 1979",1
"ukraine, veterinary, 2001",1
"sweden, marketing and advertising, 1984",3
"belgium, industrial automation, 2017",10
"chile, higher education, 1968",4
"myanmar, investment management, 2012",4
"turkey, oil & energy, 2005",8
"colombia, automotive, 1998",6
"slovenia, translation and localization, 2013",4
"singapore, wireless, 2014",2
"saudi arabia, apparel & fashion, 2016",3
"turkey, industrial automation, 1993",6
"saudi arabia, program development, 2014",2
"brazil, broadcast media, 1988",4
"cyprus, oil & energy, 2011",3
"romania, aviation & aerospace, 2004",3
"united kingdom, information services, 1927",1
"china, medical devices, 2014",8
"finland, hospital & health care, 2011",7
"turkey, computer networking, 2005",2
"germany, printing, 2017",2
"sweden, construction, 1967",5
"sweden, professional training & coaching, 2015",18
"cambodia, law practice, 2014",1
"lebanon, information technology and services, 1997",2
"china, tobacco, 2015",1
"netherlands, consumer goods, 2007",15
"norway, civil engineering, 2000",1
"australia, public relations and communications, 2004",21
"zimbabwe, real estate, 1989",1
"switzerland, pharmaceuticals, 2010",7
"egypt, food production, 2013",2
"france, civic & social organization, 1957",4
"mexico, construction, 1963",5
"spain, venture capital & private equity, 1996",2
"morocco, market research, 2013",2
"belgium, research, 2006",6
"serbia, law practice, 2015",3
"hungary, media production, 2005",2
"canada, education management, 1954",2
"bulgaria, writing and editing, 2014",1
"south korea, construction, 1994",1
"china, oil & energy, 1991",4
"canada, luxury goods & jewelry, 2006",5
"lebanon, electrical/electronic manufacturing, 2013",1
"israel, accounting, 1987",1
"estonia, international trade and development, 2005",2
"china, maritime, 1996",1
"chile, primary/secondary education, 2014",6
"brazil, pharmaceuticals, 2015",6
"belgium, cosmetics, 2010",4
"netherlands, shipbuilding, 2000",1
"germany, events services, 1978",4
"australia, biotechnology, 1988",2
"bulgaria, human resources, 2003",2
"lithuania, railroad manufacture, 1948",1
"south africa, translation and localization, 1995",1
"brazil, philanthropy, 2014",3
"poland, machinery, 1958",1
"united states, airlines/aviation, 1923",3
"poland, luxury goods & jewelry, 2010",4
"sri lanka, consumer goods, 2010",1
"sweden, furniture, 2014",1
"france, design, 1949",3
"mexico, food & beverages, 1997",5
"malaysia, real estate, 1987",2
"denmark, printing, 1993",3
"united states, law enforcement, 1938",1
"germany, veterinary, 1998",1
"united states, railroad manufacture, 1945",1
"switzerland, civil engineering, 1952",1
"venezuela, professional training & coaching, 2012",4
"jordan, consumer services, 2013",1
"brazil, outsourcing/offshoring, 2006",11
"mexico, e-learning, 2005",1
"latvia, online media, 2015",1
"turkey, education management, 1990",5
"nigeria, printing, 2012",3
"russia, events services, 1999",1
"spain, construction, 1930",4
"czechia, information services, 2011",4
"canada, computer games, 1996",3
"australia, warehousing, 1976",1
"kenya, e-learning, 2013",4
"argentina, logistics and supply chain, 2000",10
"croatia, investment management, 2004",1
"france, insurance, 1818",1
"belgium, building materials, 1982",4
"south africa, e-learning, 2001",1
"mexico, online media, 2014",3
"belgium, transportation/trucking/railroad, 1948",2
"portugal, public policy, 2011",2
"turkey, civic & social organization, 1994",1
"netherlands, financial services, 1969",5
"france, veterinary, 1997",1
"slovenia, retail, 2014",5
"qatar, construction, 2006",14
"netherlands, computer hardware, 2005",10
"bulgaria, import and export, 2001",1
"united kingdom, biotechnology, 1997",9
"united states, marketing and advertising, 1882",1
"philippines, health, wellness and fitness, 2000",1
"south africa, non-profit organization management, 2004",14
"italy, aviation & aerospace, 1999",3
"malaysia, marketing and advertising, 2006",19
"sweden, program development, 1988",1
"mexico, fine art, 2014",2
"qatar, consumer electronics, 2014",1
"spain, health, wellness and fitness, 1975",5
"ecuador, non-profit organization management, 1946",1
"zambia, hospitality, 1977",1
"romania, medical practice, 2001",2
"colombia, non-profit organization management, 1992",2
"spain, warehousing, 1966",1
"tanzania, non-profit organization management, 2010",4
"argentina, import and export, 2003",3
"turkey, chemicals, 1997",9
"germany, commercial real estate, 2016",6
"macedonia, import and export, 1991",2
"italy, sporting goods, 2012",5
"mexico, plastics, 2008",6
"italy, broadcast media, 1989",3
"slovakia, hospital & health care, 2014",1
"sweden, computer networking, 2000",3
"chile, renewables & environment, 2007",7
"zimbabwe, media production, 1997",1
"new zealand, luxury goods & jewelry, 1960",1
"italy, luxury goods & jewelry, 1934",3
"india, defense & space, 1987",1
"italy, transportation/trucking/railroad, 1972",6
"morocco, leisure, travel & tourism, 1997",1
"france, printing, 1956",1
"united arab emirates, mechanical or industrial engineering, 1979",2
"new zealand, real estate, 2007",8
"italy, newspapers, 2001",1
"united kingdom, mental health care, 1999",8
"italy, cosmetics, 1971",2
"spain, government administration, 1994",2
"belgium, recreational facilities and services, 2011",2
"el salvador, newspapers, 2007",1
"taiwan, international trade and development, 2014",4
"peru, e-learning, 2011",2
"switzerland, information services, 2009",4
"ecuador, apparel & fashion, 2012",2
"ireland, hospitality, 1930",2
"denmark, publishing, 2010",6
"costa rica, automotive, 2015",2
"colombia, building materials, 2010",3
"greece, public relations and communications, 2014",5
"portugal, import and export, 2011",5
"switzerland, media production, 1992",1
"canada, warehousing, 1985",1
"egypt, civil engineering, 1981",1
"italy, import and export, 1974",4
"croatia, management consulting, 2003",3
"slovenia, computer & network security, 2016",2
"martinique, management consulting, 2011",1
"malaysia, legal services, 2014",2
"united kingdom, warehousing, 1996",1
"colombia, transportation/trucking/railroad, 2012",7
"ireland, health, wellness and fitness, 1996",1
"denmark, industrial automation, 2015",5
"el salvador, computer software, 2012",1
"ireland, automotive, 1992",4
"iraq, market research, 2006",1
"china, research, 1981",1
"kenya, civic & social organization, 2016",2
"spain, utilities, 1899",2
"brazil, computer software, 1982",2
"norway, sports, 2003",3
"finland, media production, 2005",3
"iran, biotechnology, 2006",1
"brazil, venture capital & private equity, 2017",9
"new zealand, sports, 2003",6
"vietnam, oil & energy, 2007",3
"brazil, civic & social organization, 1974",1
"russia, e-learning, 2010",5
"switzerland, plastics, 2005",2
"new zealand, textiles, 2002",2
"serbia, health, wellness and fitness, 2000",1
"finland, international trade and development, 2010",8
"slovakia, business supplies and equipment, 2008",1
"china, restaurants, 2013",4
"mauritius, retail, 1968",1
"russia, consumer goods, 2005",1
"netherlands, music, 1929",1
"luxembourg, staffing and recruiting, 1995",1
"israel, investment management, 2008",3
"germany, gambling & casinos, 2005",2
"germany, printing, 1991",4
"norway, leisure, travel & tourism, 1990",2
"netherlands, venture capital & private equity, 1986",3
"finland, automotive, 2011",4
"new zealand, insurance, 1971",3
"china, textiles, 2014",9
"turkey, packaging and containers, 1996",3
"south africa, defense & space, 2013",3
"spain, legislative office, 2004",1
"norway, luxury goods & jewelry, 2015",2
"germany, leisure, travel & tourism, 1997",7
"greece, graphic design, 2008",2
"italy, publishing, 1957",1
"trinidad and tobago, telecommunications, 2013",1
"bolivia, environmental services, 2015",1
"australia, sports, 1994",11
"new zealand, fine art, 1993",1
"bulgaria, arts and crafts, 2005",1
"united states, building materials, 1931",10
"philippines, construction, 2013",8
"gambia, government administration, 2013",1
"iran, arts and crafts, 1965",1
"bosnia and herzegovina, hospitality, 2010",2
"kuwait, hospital & health care, 2013",2
"italy, farming, 1969",2
"united kingdom, photography, 1867",1
"slovenia, professional training & coaching, 1963",2
"panama, food & beverages, 2014",2
"kyrgyzstan, computer software, 2004",1
"finland, international trade and development, 1989",1
"bangladesh, printing, 2017",1
"chile, printing, 1980",1
"switzerland, architecture & planning, 1994",5
"poland, outsourcing/offshoring, 2008",6
"germany, hospitality, 1991",4
"poland, health, wellness and fitness, 1951",1
"italy, automotive, 1948",4
"peru, design, 2007",2
"taiwan, machinery, 1994",1
"united kingdom, packaging and containers, 1993",8
"denmark, information services, 1956",3
"são tomé and príncipe, health, wellness and fitness, 2014",1
"france, computer networking, 1983",1
"spain, cosmetics, 1967",1
"germany, hospitality, 1964",1
"serbia, medical devices, 2010",1
"brazil, automotive, 1969",3
"poland, consumer services, 2016",5
"canada, apparel & fashion, 1974",2
"spain, research, 2017",19
"serbia, building materials, 2013",2
"united kingdom, real estate, 1970",9
"china, textiles, 1982",3
"mexico, hospitality, 2001",4
"spain, renewables & environment, 2018",4
"dominican republic, oil & energy, 2010",1
"dominican republic, logistics and supply chain, 2009",1
"iran, security and investigations, 2017",2
"costa rica, insurance, 2016",2
"netherlands, business supplies and equipment, 2002",6
"spain, import and export, 2006",8
"india, furniture, 1989",4
"denmark, non-profit organization management, 1993",2
"lithuania, restaurants, 2017",1
"philippines, food & beverages, 2000",2
"peru, libraries, 2016",1
"united kingdom, museums and institutions, 2011",8
"brazil, sports, 1999",4
"indonesia, translation and localization, 2006",1
"sweden, printing, 1997",1
"cape verde, management consulting, 2007",1
"iceland, food production, 2015",1
"serbia, facilities services, 2012",1
"italy, furniture, 1910",3
"saint lucia, mechanical or industrial engineering, 1969",1
"mexico, computer hardware, 2015",3
"canada, machinery, 1966",10
"tunisia, construction, 2016",1
"ethiopia, outsourcing/offshoring, 2012",1
"netherlands, gambling & casinos, 1994",1
"el salvador, food & beverages, 2008",1
"romania, computer & network security, 1993",1
"spain, machinery, 1947",7
"pakistan, law practice, 2012",1
"canada, airlines/aviation, 1997",13
"estonia, wine and spirits, 2015",1
"kuwait, information technology and services, 2014",3
"netherlands, furniture, 1908",1
"denmark, international affairs, 2003",1
"peru, research, 2001",1
"australia, research, 2012",16
"ethiopia, construction, 2017",1
"india, fund-raising, 2005",2
"australia, market research, 2007",6
"poland, higher education, 1994",3
"switzerland, fine art, 2017",3
"canada, package/freight delivery, 2000",1
"czechia, leisure, travel & tourism, 2006",9
"canada, luxury goods & jewelry, 2018",2
"mexico, commercial real estate, 2010",3
"sweden, management consulting, 1994",14
"netherlands, wholesale, 2018",3
"switzerland, design, 2007",15
"czechia, information services, 2004",1
"france, civic & social organization, 1980",5
"armenia, commercial real estate, 1996",1
"italy, chemicals, 2002",5
"germany, food production, 1964",1
"greece, religious institutions, 1963",1
"italy, motion pictures and film, 1972",1
"germany, chemicals, 1936",4
"bangladesh, mechanical or industrial engineering, 2015",3
"lebanon, machinery, 1985",1
