countryindyear,count
"croatia, construction, 2009",1
"singapore, dairy, 1871",1
"mexico, packaging and containers, 1988",1
"taiwan, human resources, 1998",1
"germany, business supplies and equipment, 1908",1
"peru, building materials, 1999",1
"united kingdom, legal services, 1932",1
"costa rica, import and export, 2017",1
"estonia, apparel & fashion, 2004",1
"jordan, law practice, 2007",1
"spain, apparel & fashion, 1933",1
"netherlands, design, 1946",2
"luxembourg, construction, 2003",1
"turkey, veterinary, 2016",2
"netherlands, cosmetics, 1967",1
"costa rica, capital markets, 2018",1
"turkey, import and export, 1991",8
"turkey, architecture & planning, 1975",1
"norway, financial services, 1988",3
"spain, food & beverages, 1926",1
"czechia, food & beverages, 2017",3
"netherlands, medical practice, 1989",3
"greece, cosmetics, 2015",4
"kazakhstan, oil & energy, 2010",2
"bahamas, real estate, 2009",1
"united states, renewables & environment, 1905",1
"sweden, military, 2005",1
"denmark, fishery, 1974",1
"netherlands, computer hardware, 1991",1
"denmark, textiles, 1981",1
"united states, logistics and supply chain, 1942",2
"france, renewables & environment, 1912",1
"norway, investment banking, 1999",1
"malaysia, arts and crafts, 2009",1
"peru, consumer services, 2017",1
"greece, consumer goods, 1966",1
"pakistan, higher education, 2016",1
"south korea, entertainment, 2010",1
"mexico, import and export, 1988",3
"norway, investment management, 1999",3
"united states, logistics and supply chain, 1886",1
"colombia, higher education, 1984",4
"lithuania, airlines/aviation, 2014",3
"united states, railroad manufacture, 1968",1
"uruguay, mechanical or industrial engineering, 1890",1
"italy, higher education, 1934",1
"united kingdom, non-profit organization management, 1888",1
"malta, consumer services, 2006",1
"ukraine, computer hardware, 1996",1
"luxembourg, architecture & planning, 2013",2
"sweden, health, wellness and fitness, 1992",1
"italy, mining & metals, 2003",5
"indonesia, insurance, 1978",1
"lebanon, environmental services, 2010",1
"czechia, photography, 2004",2
"romania, public relations and communications, 1990",1
"luxembourg, health, wellness and fitness, 2014",2
"hong kong, dairy, 2012",1
"canada, medical practice, 1984",3
"united states, logistics and supply chain, 1896",2
"sri lanka, airlines/aviation, 1991",1
"cambodia, civic & social organization, 2006",2
"india, mechanical or industrial engineering, 1963",8
"brazil, sporting goods, 2015",3
"cyprus, transportation/trucking/railroad, 2015",1
"singapore, transportation/trucking/railroad, 2012",1
"mexico, consumer services, 1959",1
"paraguay, pharmaceuticals, 2005",1
"singapore, import and export, 1963",1
"iran, chemicals, 2006",2
"bulgaria, chemicals, 2014",1
"brazil, alternative dispute resolution, 2015",3
"chile, facilities services, 1987",1
"poland, events services, 2015",14
"france, non-profit organization management, 1983",3
"russia, warehousing, 1992",1
"iran, mechanical or industrial engineering, 1981",2
"greece, design, 2003",2
"belgium, security and investigations, 1884",1
"finland, chemicals, 1948",1
"philippines, writing and editing, 2007",1
"germany, machinery, 1872",1
"cook islands, hospitality, 2010",1
"slovakia, financial services, 2000",1
"lithuania, biotechnology, 2006",1
"new zealand, luxury goods & jewelry, 1998",2
"norway, events services, 1975",1
"isle of man, furniture, 1996",1
"germany, packaging and containers, 1890",1
"bahrain, design, 2008",3
"sri lanka, leisure, travel & tourism, 1996",3
"switzerland, professional training & coaching, 1956",1
"serbia, business supplies and equipment, 2010",1
"canada, packaging and containers, 1952",1
"spain, packaging and containers, 1995",9
"slovakia, law practice, 2014",1
"cyprus, building materials, 1984",1
"zimbabwe, hospital & health care, 2015",1
"jordan, leisure, travel & tourism, 1993",2
"mexico, recreational facilities and services, 1997",1
"netherlands, renewables & environment, 1910",1
"turkey, furniture, 2013",5
"peru, computer software, 2004",3
"canada, ranching, 1988",1
"brazil, entertainment, 1981",1
"new zealand, consumer electronics, 2000",1
"austria, alternative medicine, 2013",2
"australia, hospital & health care, 1963",3
"romania, consumer electronics, 2000",1
"albania, accounting, 2013",2
"bangladesh, transportation/trucking/railroad, 1972",1
"kenya, arts and crafts, 2014",4
"serbia, logistics and supply chain, 2001",2
"spain, shipbuilding, 1969",1
"israel, individual & family services, 2001",1
"united kingdom, civil engineering, 1818",1
"france, oil & energy, 1973",2
"germany, banking, 1874",1
"sweden, machinery, 1998",1
"egypt, leisure, travel & tourism, 1993",2
"argentina, motion pictures and film, 2000",2
"israel, philanthropy, 1984",1
"indonesia, mental health care, 2010",1
"united states, publishing, 1850",2
"spain, telecommunications, 1967",1
"australia, financial services, 1941",2
"slovenia, civil engineering, 1990",3
"belgium, management consulting, 1953",1
"montenegro, higher education, 2011",1
"malaysia, hospitality, 1985",1
"ghana, computer software, 2009",4
"fiji, automotive, 1988",1
"germany, business supplies and equipment, 1939",1
"são tomé and príncipe, legal services, 2015",1
"united kingdom, plastics, 2017",2
"israel, veterinary, 2010",1
"ghana, construction, 2005",2
"norway, environmental services, 1881",1
"united kingdom, oil & energy, 1931",1
"australia, food production, 1899",1
"luxembourg, translation and localization, 2002",1
"south korea, venture capital & private equity, 1990",1
"singapore, pharmaceuticals, 1971",1
"chile, non-profit organization management, 1995",2
"taiwan, sports, 2010",1
"france, hospitality, 1977",1
"serbia, human resources, 2016",5
"hungary, hospital & health care, 1998",1
"finland, furniture, 2015",4
"croatia, publishing, 2011",1
"mexico, building materials, 1947",1
"poland, mental health care, 2013",3
"jordan, non-profit organization management, 2011",2
"uruguay, e-learning, 2002",1
"south africa, packaging and containers, 1953",1
"united kingdom, logistics and supply chain, 1911",4
"united arab emirates, computer software, 1999",3
"puerto rico, insurance, 2016",1
"philippines, non-profit organization management, 2004",3
"netherlands antilles, leisure, travel & tourism, 2014",1
"sweden, chemicals, 1976",1
"hungary, professional training & coaching, 2017",2
"turkey, government administration, 1923",1
"portugal, printing, 2007",2
"united kingdom, renewables & environment, 1880",1
"united states, transportation/trucking/railroad, 1868",1
"turkey, chemicals, 1975",4
"italy, insurance, 1924",1
"canada, commercial real estate, 2000",1
"lebanon, computer hardware, 2005",1
"taiwan, philanthropy, 2014",1
"malta, pharmaceuticals, 2004",2
"philippines, recreational facilities and services, 2001",1
"czechia, airlines/aviation, 1993",1
"sweden, education management, 1958",3
"french polynesia, graphic design, 2013",2
"united arab emirates, insurance, 1984",1
"switzerland, chemicals, 1919",1
"sweden, gambling & casinos, 1997",2
"bangladesh, building materials, 1998",1
"kazakhstan, media production, 2002",1
"uruguay, information services, 2015",3
"argentina, legal services, 2001",1
"new zealand, government administration, 2013",2
"colombia, biotechnology, 2017",3
"france, mining & metals, 1937",1
"ecuador, import and export, 1973",1
"spain, writing and editing, 1990",2
"austria, computer games, 2000",1
"france, online media, 1995",1
"luxembourg, publishing, 2007",1
"chile, food & beverages, 1989",1
"bahrain, luxury goods & jewelry, 1952",1
"qatar, recreational facilities and services, 2014",1
"sweden, legal services, 1999",1
"spain, fine art, 1987",3
"norway, commercial real estate, 2008",1
"lithuania, architecture & planning, 2000",1
"dominican republic, construction, 2004",1
"belgium, think tanks, 1989",1
"switzerland, transportation/trucking/railroad, 1838",2
"malaysia, sports, 1972",1
"united states, photography, 1926",2
"belgium, maritime, 1965",2
"italy, restaurants, 1968",2
"ireland, building materials, 1994",2
"lebanon, information technology and services, 1985",1
"netherlands, primary/secondary education, 1873",1
"united arab emirates, design, 1998",2
"austria, international trade and development, 2008",2
"germany, translation and localization, 2003",5
"venezuela, mechanical or industrial engineering, 2010",3
"switzerland, events services, 1965",1
"united kingdom, consumer services, 1977",2
"kenya, industrial automation, 2016",1
"australia, financial services, 1880",1
"united states, printing, 1865",2
"switzerland, graphic design, 2002",4
"germany, warehousing, 1970",1
"kuwait, construction, 2001",1
"portugal, public safety, 1989",2
"czechia, international trade and development, 1990",1
"singapore, graphic design, 2015",2
"australia, primary/secondary education, 1974",2
"japan, real estate, 1992",1
"isle of man, media production, 2001",1
"guatemala, chemicals, 1984",1
"belgium, international trade and development, 2002",2
"turkey, apparel & fashion, 1947",1
"italy, information services, 1946",1
"ukraine, luxury goods & jewelry, 2009",1
"puerto rico, religious institutions, 1916",1
"romania, banking, 2007",2
"rwanda, food production, 2010",1
"south africa, capital markets, 2016",2
"united arab emirates, government administration, 2007",6
"israel, consumer electronics, 1997",1
"kazakhstan, banking, 2006",1
"belgium, education management, 1965",2
"portugal, broadcast media, 1999",2
"new zealand, non-profit organization management, 1967",1
"italy, financial services, 1940",1
"germany, sporting goods, 1906",1
"qatar, financial services, 2014",1
"norway, non-profit organization management, 1842",1
"canada, wholesale, 1926",2
"new zealand, non-profit organization management, 2016",6
"portugal, sporting goods, 1991",3
"norway, venture capital & private equity, 2005",1
"lebanon, mechanical or industrial engineering, 2010",1
"monaco, government administration, 1906",1
"spain, public relations and communications, 1984",4
"panama, insurance, 1990",1
"france, food production, 1919",1
"slovakia, management consulting, 2001",3
"south africa, professional training & coaching, 1976",2
"pakistan, civil engineering, 1974",1
"spain, transportation/trucking/railroad, 1995",7
"united arab emirates, computer software, 2004",5
"cyprus, automotive, 2004",1
"morocco, leisure, travel & tourism, 1998",2
"fiji, maritime, 1984",1
"croatia, civil engineering, 1991",3
"iran, import and export, 1971",1
"belgium, food & beverages, 1979",1
"bulgaria, music, 2004",1
"turkey, chemicals, 1965",5
"singapore, non-profit organization management, 1998",4
"united states, health, wellness and fitness, 1938",4
"denmark, music, 1977",1
"indonesia, market research, 2008",4
"dominican republic, market research, 1975",1
"indonesia, entertainment, 2006",2
"united kingdom, consumer goods, 1902",2
"slovakia, industrial automation, 1993",1
"canada, recreational facilities and services, 1906",2
"slovakia, media production, 1970",1
"united kingdom, hospital & health care, 1960",1
"sweden, music, 1956",1
"chile, supermarkets, 2005",1
"luxembourg, venture capital & private equity, 2016",1
"canada, newspapers, 1905",2
"united arab emirates, computer & network security, 2008",2
"mexico, events services, 1982",2
"united states, airlines/aviation, 1917",2
"andorra, management consulting, 2011",1
"guatemala, airlines/aviation, 2006",1
"switzerland, construction, 1983",3
"italy, wholesale, 1890",1
"mexico, hospitality, 1967",1
"poland, publishing, 2011",2
"south korea, electrical/electronic manufacturing, 2011",1
"brazil, furniture, 1995",6
"netherlands, sports, 1900",2
"benin, internet, 2011",1
"china, leisure, travel & tourism, 1997",2
"croatia, electrical/electronic manufacturing, 1946",2
"norway, telecommunications, 1990",2
"hungary, design, 1998",2
"syria, media production, 2015",1
"united states, consumer services, 1865",1
"united kingdom, dairy, 1985",1
"kazakhstan, building materials, 1989",1
"mexico, restaurants, 1987",3
"portugal, plastics, 2013",1
"russia, printing, 1997",2
"mexico, building materials, 1986",3
"kenya, insurance, 2007",1
"ireland, museums and institutions, 1872",1
"ireland, wireless, 2005",2
"pakistan, management consulting, 1994",2
"switzerland, sports, 1918",1
"switzerland, international affairs, 2007",4
"honduras, consumer goods, 1987",1
"pakistan, oil & energy, 1962",1
"malaysia, logistics and supply chain, 1992",1
"nepal, philanthropy, 2015",2
"ukraine, motion pictures and film, 2012",3
"egypt, oil & energy, 1956",1
"south africa, airlines/aviation, 2017",2
"united states, farming, 1875",2
"ireland, wine and spirits, 2016",3
"cyprus, accounting, 1995",1
"jordan, public safety, 2005",2
"turkey, security and investigations, 1981",1
"australia, transportation/trucking/railroad, 1940",1
"israel, security and investigations, 1981",1
"new zealand, writing and editing, 2001",1
"nepal, accounting, 2009",1
"slovakia, consumer goods, 1992",1
"united kingdom, utilities, 1980",3
"puerto rico, renewables & environment, 2015",1
"france, logistics and supply chain, 1962",2
"singapore, renewables & environment, 1999",1
"mauritius, insurance, 1973",1
"paraguay, marketing and advertising, 2001",1
"united arab emirates, law practice, 2006",2
"ireland, farming, 1987",1
"united states, international affairs, 1923",4
"south korea, think tanks, 2011",1
"united states, luxury goods & jewelry, 1918",4
"australia, gambling & casinos, 2014",2
"costa rica, media production, 2015",4
"portugal, oil & energy, 2013",5
"pakistan, textiles, 1973",2
"norway, maritime, 1909",1
"italy, import and export, 1966",1
"germany, machinery, 1887",3
"belgium, law practice, 1992",3
"germany, food production, 1982",2
"spain, veterinary, 1985",2
"united kingdom, apparel & fashion, 1948",1
"canada, consumer electronics, 1996",4
"gibraltar, maritime, 1831",1
"pakistan, apparel & fashion, 1952",1
"israel, architecture & planning, 1956",1
"argentina, international trade and development, 1964",1
"ghana, insurance, 2010",1
"hungary, construction, 2004",6
"romania, civic & social organization, 2009",4
"nigeria, music, 1989",1
"belgium, food production, 1968",2
"angola, telecommunications, 1980",1
"pakistan, capital markets, 2002",1
"lithuania, graphic design, 2011",1
"brazil, environmental services, 1984",3
"argentina, online media, 2013",1
"canada, photography, 1983",4
"mexico, human resources, 1965",1
"oman, plastics, 2009",1
"japan, events services, 2007",1
"spain, food & beverages, 1962",2
"el salvador, executive office, 2015",1
"singapore, food production, 1998",1
"peru, information technology and services, 1988",1
"belgium, utilities, 2012",3
"united states, research, 1891",1
"mozambique, real estate, 2011",2
"el salvador, commercial real estate, 1960",1
"finland, events services, 1989",2
"guatemala, construction, 1982",1
"france, think tanks, 2003",3
"sri lanka, sporting goods, 2010",1
"ethiopia, information technology and services, 1973",1
"romania, entertainment, 2018",1
"united kingdom, research, 1914",1
"united states, animation, 1984",4
"chile, banking, 1995",1
"bolivia, maritime, 2003",1
"bangladesh, research, 2011",2
"canada, alternative medicine, 1998",2
"brazil, investment banking, 2001",1
"pakistan, civil engineering, 1997",2
"bangladesh, computer hardware, 2009",1
"portugal, biotechnology, 2008",3
"mexico, wine and spirits, 1926",1
"guernsey, professional training & coaching, 2017",1
"france, logistics and supply chain, 1981",4
"italy, retail, 1957",3
"canada, farming, 1935",2
"united states, security and investigations, 1912",2
"italy, wine and spirits, 1886",1
"turkey, plastics, 1949",1
"ireland, research, 2008",7
"south africa, graphic design, 2000",3
"philippines, furniture, 1974",1
"albania, civil engineering, 2002",2
"macedonia, education management, 2006",1
"singapore, sports, 1892",1
"taiwan, automotive, 2006",2
"el salvador, health, wellness and fitness, 2017",1
"france, professional training & coaching, 1955",1
"germany, machinery, 1957",7
"mexico, aviation & aerospace, 2010",1
"colombia, food production, 2015",4
"cameroon, automotive, 2012",1
"chile, real estate, 2004",1
"côte d’ivoire, civil engineering, 2010",1
"hong kong, wholesale, 2013",3
"monaco, plastics, 1972",1
"iran, human resources, 1984",1
"tanzania, law practice, 2009",2
"south africa, computer networking, 1984",1
"tunisia, wireless, 2017",1
"angola, facilities services, 2011",2
"germany, outsourcing/offshoring, 2016",3
"portugal, airlines/aviation, 2015",2
"india, accounting, 1970",2
"nigeria, law practice, 2011",1
"argentina, philanthropy, 1991",1
"cyprus, sports, 2015",4
"estonia, furniture, 1991",1
"macedonia, civic & social organization, 2013",1
"serbia, automotive, 2008",4
"belgium, logistics and supply chain, 1972",3
"sweden, logistics and supply chain, 1983",1
"bolivia, law practice, 1982",1
"belgium, market research, 1974",1
"switzerland, pharmaceuticals, 1983",3
"germany, construction, 1969",4
"switzerland, media production, 2002",2
"thailand, shipbuilding, 1980",1
"cameroon, transportation/trucking/railroad, 2016",1
"belgium, financial services, 1952",1
"mongolia, consumer goods, 1991",1
"china, civil engineering, 2012",4
"poland, environmental services, 2014",3
"qatar, real estate, 2001",1
"switzerland, farming, 2010",1
"saudi arabia, hospitality, 2017",3
"panama, e-learning, 2011",1
"somalia, mining & metals, 2014",1
"belgium, non-profit organization management, 1950",1
"dominican republic, consumer goods, 1963",1
"romania, non-profit organization management, 1998",2
"bangladesh, banking, 2013",3
"spain, food production, 2018",1
"denmark, medical practice, 2005",2
"australia, farming, 2009",1
"netherlands, building materials, 1940",2
"germany, hospitality, 1932",1
"luxembourg, packaging and containers, 2011",1
"united kingdom, non-profit organization management, 1848",1
"hong kong, industrial automation, 1977",1
"hungary, media production, 2009",4
"switzerland, banking, 1972",1
"egypt, maritime, 1992",1
"estonia, paper & forest products, 1993",1
"slovenia, chemicals, 1928",1
"italy, wholesale, 1978",6
"netherlands, publishing, 1814",1
"réunion, online media, 2012",1
"bahrain, education management, 1995",1
"chile, sporting goods, 1985",1
"singapore, facilities services, 2006",1
"lebanon, animation, 2012",1
"saudi arabia, hospital & health care, 1988",1
"united states, research, 1892",2
"spain, luxury goods & jewelry, 1993",2
"switzerland, non-profit organization management, 1927",1
"saudi arabia, hospitality, 2002",1
"mexico, leisure, travel & tourism, 1967",1
"china, arts and crafts, 1994",2
"slovenia, information services, 2007",1
"saudi arabia, construction, 1999",3
"france, plastics, 2003",6
"brazil, arts and crafts, 1985",1
"canada, import and export, 1978",5
"cambodia, retail, 2017",2
"italy, outsourcing/offshoring, 1992",3
"argentina, online media, 2005",3
"finland, international trade and development, 2009",1
"panama, non-profit organization management, 1946",1
"dominican republic, real estate, 2008",4
"norway, wholesale, 1990",2
"ghana, non-profit organization management, 2000",3
"denmark, cosmetics, 1974",1
"bulgaria, oil & energy, 1990",1
"peru, online media, 1980",1
"sweden, computer software, 1970",1
"united states, military, 1927",2
"namibia, leisure, travel & tourism, 1976",1
"switzerland, non-profit organization management, 1961",1
"czechia, writing and editing, 2005",1
"israel, real estate, 2001",3
"belize, education management, 2017",1
"austria, oil & energy, 1932",1
"italy, fishery, 1975",1
"italy, civil engineering, 1955",1
"hungary, automotive, 1985",1
"norway, health, wellness and fitness, 2001",6
"denmark, pharmaceuticals, 1998",3
"chile, farming, 1999",1
"netherlands, sporting goods, 1931",1
"spain, mental health care, 1993",3
"italy, commercial real estate, 1984",1
"australia, supermarkets, 1996",1
"argentina, oil & energy, 1937",1
"greece, information services, 2000",1
"norway, architecture & planning, 2012",6
"egypt, civil engineering, 1999",1
"switzerland, consumer goods, 2017",3
"norway, mining & metals, 1987",2
"india, executive office, 2003",1
"norway, mechanical or industrial engineering, 1974",2
"thailand, professional training & coaching, 2013",4
"argentina, wireless, 2015",1
"hong kong, information services, 2009",1
"croatia, textiles, 1993",1
"italy, architecture & planning, 1923",1
"latvia, investment management, 2010",1
"australia, security and investigations, 1875",1
"turkey, package/freight delivery, 2011",1
"malaysia, real estate, 1991",1
"iran, newspapers, 2006",1
"netherlands, public relations and communications, 1981",3
"japan, events services, 2011",2
"turkey, civic & social organization, 2010",3
"spain, consumer goods, 1945",1
"united states, music, 1853",1
"denmark, research, 1993",1
"australia, construction, 1949",4
"india, entertainment, 1997",8
"cameroon, research, 2013",1
"dominican republic, civic & social organization, 2005",1
"canada, animation, 1986",2
"italy, paper & forest products, 1957",1
"bahrain, professional training & coaching, 2006",1
"mexico, sports, 1927",1
"sweden, textiles, 1887",1
"luxembourg, renewables & environment, 2012",2
"macedonia, non-profit organization management, 2012",1
"sweden, machinery, 1987",2
"united states, capital markets, 1956",1
"kuwait, oil & energy, 1977",2
"germany, apparel & fashion, 1920",1
"canada, law enforcement, 1888",1
"australia, individual & family services, 1979",8
"mexico, civil engineering, 1981",2
"spain, outsourcing/offshoring, 2018",1
"united kingdom, construction, 1853",2
"switzerland, e-learning, 1966",1
"china, insurance, 1991",1
"canada, consumer electronics, 1988",2
"netherlands, museums and institutions, 1911",2
"portugal, insurance, 1991",2
"sweden, luxury goods & jewelry, 2018",1
"brazil, public relations and communications, 1990",4
"south africa, plastics, 2007",1
"mozambique, financial services, 2017",1
"netherlands, insurance, 1916",1
"sweden, transportation/trucking/railroad, 1939",1
"united kingdom, banking, 1979",1
"kazakhstan, translation and localization, 2007",1
"italy, legal services, 1946",2
"chile, judiciary, 1994",1
"colombia, research, 1970",1
"uruguay, financial services, 1988",1
"netherlands, marketing and advertising, 1923",1
"netherlands, retail, 1821",1
"france, business supplies and equipment, 1926",2
"saudi arabia, furniture, 1975",2
"jordan, publishing, 2010",1
"bulgaria, leisure, travel & tourism, 2016",3
"mauritius, executive office, 1911",1
"denmark, real estate, 1962",1
"mexico, legal services, 2002",3
"guatemala, information services, 2014",1
"brazil, military, 2001",1
"turkey, food production, 1971",1
"iraq, venture capital & private equity, 2014",1
"united kingdom, consumer goods, 1922",2
"spain, maritime, 1941",1
"luxembourg, mechanical or industrial engineering, 2016",1
"finland, sports, 1965",1
"singapore, maritime, 1989",1
"macedonia, computer hardware, 2007",1
"poland, human resources, 1998",1
"jamaica, oil & energy, 1999",1
"indonesia, public relations and communications, 2003",1
"ethiopia, financial services, 2011",1
"guatemala, medical practice, 1986",1
"tunisia, architecture & planning, 2017",1
"chile, food production, 2010",5
"slovakia, apparel & fashion, 2015",1
"romania, industrial automation, 2001",2
"greece, graphic design, 1993",2
"lebanon, consumer goods, 1946",1
"croatia, education management, 1979",1
"belgium, political organization, 2006",1
"united states, accounting, 1885",1
"belgium, hospitality, 1995",2
"egypt, computer software, 1996",1
"finland, public policy, 2015",1
"croatia, construction, 1994",2
"france, performing arts, 1977",3
"laos, logistics and supply chain, 2011",1
"new zealand, investment management, 2011",4
"kazakhstan, electrical/electronic manufacturing, 2008",1
"saudi arabia, mechanical or industrial engineering, 1986",2
"japan, events services, 1995",1
"italy, events services, 1974",3
"norway, machinery, 1994",1
"greece, military, 2010",1
"colombia, printing, 1992",1
"czechia, building materials, 2002",1
"belize, management consulting, 1999",1
"egypt, textiles, 2006",2
"turkey, business supplies and equipment, 1994",1
"norway, machinery, 2015",2
"liechtenstein, professional training & coaching, 1995",1
"colombia, transportation/trucking/railroad, 1974",1
"china, individual & family services, 2012",1
"united kingdom, civil engineering, 1953",2
"ireland, automotive, 1988",3
"greece, newspapers, 2007",2
"spain, newspapers, 1993",2
"thailand, automotive, 1998",1
"uruguay, financial services, 1991",1
"serbia, oil & energy, 2000",1
"france, oil & energy, 1963",2
"cyprus, leisure, travel & tourism, 2001",2
"mexico, package/freight delivery, 2015",2
"chile, hospital & health care, 2007",1
"côte d’ivoire, international trade and development, 2013",1
"fiji, consumer services, 2009",1
"spain, performing arts, 1979",2
"united kingdom, textiles, 1934",2
"ukraine, food & beverages, 2005",2
"greece, arts and crafts, 1992",1
"syria, mechanical or industrial engineering, 1990",2
"united states, mechanical or industrial engineering, 1907",4
"uganda, oil & energy, 1997",1
"germany, research, 1950",1
"bangladesh, consumer services, 1980",1
"germany, packaging and containers, 2004",2
"latvia, photography, 2007",1
"argentina, program development, 1988",1
"denmark, motion pictures and film, 1935",1
"united states, import and export, 1977",6
"thailand, program development, 2012",1
"israel, think tanks, 1978",3
"italy, luxury goods & jewelry, 1925",4
"tunisia, import and export, 1988",1
"netherlands, investment banking, 2011",3
"kenya, marketing and advertising, 2000",2
"botswana, education management, 2016",1
"norway, consumer goods, 1992",2
"austria, media production, 1979",1
"cyprus, marketing and advertising, 1991",2
"poland, environmental services, 1997",1
"uruguay, civil engineering, 2007",1
"vietnam, executive office, 2012",1
"indonesia, market research, 1992",1
"united arab emirates, capital markets, 2005",1
"denmark, civil engineering, 1946",1
"jersey, staffing and recruiting, 1946",1
"netherlands, religious institutions, 1814",1
"lithuania, legal services, 1996",1
"australia, individual & family services, 1950",1
"pakistan, health, wellness and fitness, 1980",1
"uruguay, food & beverages, 1915",1
"namibia, hospitality, 2010",1
"slovakia, printing, 2013",1
"greece, electrical/electronic manufacturing, 1996",2
"mauritius, health, wellness and fitness, 2009",1
"uruguay, sports, 2008",1
"belgium, insurance, 1913",1
"romania, marketing and advertising, 1991",1
"cyprus, legal services, 2009",6
"new zealand, utilities, 1984",1
"luxembourg, judiciary, 2005",1
"brazil, mechanical or industrial engineering, 1873",1
"china, medical practice, 2013",1
"denmark, shipbuilding, 1966",1
"japan, cosmetics, 2004",1
"switzerland, furniture, 2011",4
"germany, import and export, 1998",1
"greece, education management, 1949",1
"thailand, architecture & planning, 1991",1
"greece, industrial automation, 1994",2
"saudi arabia, building materials, 1997",1
"china, construction, 1958",3
"sweden, philanthropy, 1981",1
"democratic republic of the congo, marketing and advertising, 2004",1
"kenya, logistics and supply chain, 2016",2
"latvia, transportation/trucking/railroad, 2001",2
"luxembourg, computer software, 1994",2
"switzerland, non-profit organization management, 2006",5
"canada, fine art, 1972",4
"mozambique, mining & metals, 2016",1
"luxembourg, architecture & planning, 1989",1
"germany, consumer electronics, 1892",1
"united arab emirates, legal services, 1985",1
"peru, airlines/aviation, 1978",1
"turkey, retail, 1989",4
"hungary, marketing and advertising, 1975",1
"italy, music, 1945",1
"ireland, public relations and communications, 1992",2
"italy, professional training & coaching, 1893",1
"spain, individual & family services, 1981",2
"democratic republic of the congo, logistics and supply chain, 2009",1
"colombia, airlines/aviation, 1997",1
"italy, mental health care, 2003",1
"turkey, venture capital & private equity, 2006",1
"costa rica, investment management, 2016",1
"nigeria, computer software, 2010",6
"south africa, building materials, 1993",2
"italy, farming, 2003",7
"ireland, consumer goods, 1981",1
"france, hospital & health care, 1963",1
"united kingdom, logistics and supply chain, 1941",1
"greece, architecture & planning, 1959",1
"sri lanka, food production, 1890",1
"united kingdom, wholesale, 1879",1
"pakistan, arts and crafts, 1999",2
"lebanon, research, 2006",2
"united arab emirates, architecture & planning, 1990",1
"austria, museums and institutions, 2016",1
"indonesia, wireless, 2007",1
"india, shipbuilding, 2006",1
"brazil, investment management, 1985",1
"iran, education management, 1958",1
"nepal, human resources, 1998",1
"afghanistan, consumer services, 2008",1
"kuwait, architecture & planning, 1992",1
"netherlands, semiconductors, 1985",1
"denmark, architecture & planning, 1990",4
"new zealand, real estate, 1983",2
"morocco, insurance, 2012",2
"united states, restaurants, 1914",5
"ecuador, commercial real estate, 2007",1
"switzerland, hospitality, 1971",1
"peru, retail, 2001",1
"netherlands, construction, 1943",7
"spain, mining & metals, 1997",4
"ireland, packaging and containers, 1990",2
"seychelles, marketing and advertising, 2015",1
"cyprus, accounting, 1987",1
"philippines, professional training & coaching, 2002",4
"spain, warehousing, 2005",2
"macau, information technology and services, 2010",2
"lithuania, security and investigations, 2013",1
"colombia, fishery, 2011",1
"lebanon, automotive, 1960",1
"serbia, capital markets, 2006",1
"greece, banking, 1879",1
"mexico, restaurants, 1998",1
"south africa, maritime, 2005",1
"austria, furniture, 1954",1
"egypt, non-profit organization management, 2007",2
"bulgaria, fine art, 2000",1
"switzerland, industrial automation, 2005",1
"china, consumer goods, 1981",2
"luxembourg, renewables & environment, 2011",1
"serbia, accounting, 2002",1
"france, consumer services, 1905",1
"slovakia, food & beverages, 1995",1
"tunisia, media production, 2015",1
"puerto rico, mechanical or industrial engineering, 2000",3
"poland, professional training & coaching, 1962",1
"canada, furniture, 1959",1
"mozambique, hospitality, 2006",1
"sweden, program development, 2004",1
"greece, fund-raising, 2017",1
"curaçao, management consulting, 2012",2
"austria, construction, 2000",3
"india, electrical/electronic manufacturing, 1977",4
"france, computer hardware, 1982",2
"puerto rico, motion pictures and film, 1998",1
"finland, hospitality, 1999",1
"ecuador, restaurants, 2000",1
"new zealand, wholesale, 1950",1
"israel, government administration, 2006",2
"united kingdom, accounting, 1934",1
"lebanon, import and export, 1979",2
"honduras, leisure, travel & tourism, 2012",1
"united kingdom, facilities services, 1897",1
"netherlands, pharmaceuticals, 1883",1
"south africa, mining & metals, 1892",1
"france, hospital & health care, 1965",3
"germany, leisure, travel & tourism, 1911",1
"turkey, accounting, 1998",2
"turkey, mental health care, 1924",1
"india, design, 1996",12
"jordan, design, 2005",1
"south africa, facilities services, 2014",5
"denmark, primary/secondary education, 1887",1
"kenya, public safety, 2013",2
"south africa, farming, 1877",1
"denmark, wholesale, 1921",1
"moldova, leisure, travel & tourism, 2000",1
"mauritius, banking, 1997",1
"argentina, higher education, 2009",6
"chile, insurance, 2005",2
"sudan, information technology and services, 2011",1
"australia, investment banking, 2006",3
"bolivia, human resources, 2015",1
"france, oil & energy, 1912",1
"norway, civil engineering, 1960",1
"sweden, research, 1965",1
"germany, security and investigations, 2003",4
"philippines, newspapers, 1900",1
"turkey, cosmetics, 2002",2
"palestine, construction, 1980",1
"united kingdom, media production, 1888",2
"netherlands, logistics and supply chain, 1950",3
"nepal, automotive, 1964",1
"vietnam, e-learning, 2013",1
"lithuania, oil & energy, 2004",1
"netherlands, military, 2009",1
"taiwan, arts and crafts, 1954",1
"australia, alternative medicine, 2002",1
"turkey, machinery, 1958",1
"india, publishing, 1968",2
