countryindyear,count
"spain, legal services, 1970",12
"india, cosmetics, 1997",5
"portugal, computer software, 2009",23
"australia, logistics and supply chain, 1993",6
"united states, construction, 1897",12
"singapore, health, wellness and fitness, 2011",13
"united kingdom, printing, 1945",2
"spain, insurance, 1975",2
"macedonia, design, 2016",2
"indonesia, accounting, 2012",2
"argentina, electrical/electronic manufacturing, 2014",2
"denmark, design, 1935",1
"united kingdom, legal services, 1963",1
"saudi arabia, marketing and advertising, 2006",8
"peru, accounting, 1992",2
"belgium, mechanical or industrial engineering, 1950",4
"united kingdom, facilities services, 1992",28
"mexico, retail, 2016",5
"denmark, plastics, 1986",2
"thailand, renewables & environment, 2012",3
"france, transportation/trucking/railroad, 1964",5
"united states, banking, 1900",24
"italy, pharmaceuticals, 2003",7
"belgium, food production, 2003",3
"ireland, aviation & aerospace, 2010",4
"sweden, furniture, 1992",2
"canada, motion pictures and film, 1963",2
"malaysia, leisure, travel & tourism, 2000",3
"australia, gambling & casinos, 2005",2
"dominican republic, real estate, 2011",4
"indonesia, animation, 2013",7
"russia, industrial automation, 1991",6
"italy, logistics and supply chain, 1962",4
"namibia, real estate, 2017",1
"ukraine, staffing and recruiting, 1998",2
"united kingdom, gambling & casinos, 2012",15
"italy, mechanical or industrial engineering, 1963",18
"mexico, accounting, 2003",5
"saudi arabia, staffing and recruiting, 2007",1
"malaysia, health, wellness and fitness, 2017",8
"morocco, banking, 1961",1
"switzerland, furniture, 1994",1
"italy, restaurants, 1890",2
"united states, maritime, 2018",13
"philippines, food production, 1991",1
"sweden, aviation & aerospace, 1978",1
"peru, construction, 2005",12
"bangladesh, publishing, 2000",1
"albania, hospitality, 1993",1
"greece, biotechnology, 2008",1
"finland, financial services, 2007",10
"france, cosmetics, 2001",4
"indonesia, higher education, 2010",2
"spain, consumer services, 1970",2
"colombia, industrial automation, 2013",4
"indonesia, transportation/trucking/railroad, 1997",2
"italy, accounting, 1975",4
"australia, accounting, 1987",17
"slovenia, human resources, 2006",1
"united kingdom, banking, 2014",22
"tanzania, mining & metals, 1987",1
"switzerland, wine and spirits, 1912",2
"netherlands, think tanks, 2004",2
"germany, information technology and services, 1984",39
"bahamas, consumer services, 2000",1
"united kingdom, apparel & fashion, 2001",20
"canada, writing and editing, 2016",29
"cyprus, events services, 2015",3
"peru, marketing and advertising, 2004",12
"united kingdom, higher education, 1967",10
"brazil, research, 2006",7
"netherlands, publishing, 1988",6
"united kingdom, photography, 1969",3
"ukraine, design, 2005",4
"australia, staffing and recruiting, 1992",9
"united kingdom, hospital & health care, 1946",7
"canada, broadcast media, 2010",21
"italy, media production, 2004",10
"sweden, telecommunications, 2016",18
"united states, religious institutions, 1913",15
"turkey, non-profit organization management, 1990",6
"france, civic & social organization, 1963",6
"bangladesh, apparel & fashion, 2003",4
"south korea, glass, ceramics & concrete, 1998",1
"united kingdom, leisure, travel & tourism, 1841",3
"czechia, printing, 1999",1
"latvia, financial services, 2007",3
"germany, pharmaceuticals, 1994",7
"chile, insurance, 2017",6
"new zealand, health, wellness and fitness, 1988",5
"canada, automotive, 1977",22
"portugal, translation and localization, 2010",2
"australia, mechanical or industrial engineering, 2016",11
"france, civil engineering, 1928",2
"mexico, machinery, 2010",3
"switzerland, insurance, 1926",2
"spain, insurance, 2007",11
"canada, public policy, 1975",3
"belgium, banking, 2015",3
"united states, wine and spirits, 1996",24
"spain, aviation & aerospace, 1996",1
"germany, mechanical or industrial engineering, 2018",1
"croatia, printing, 1982",1
"malaysia, building materials, 1991",1
"australia, oil & energy, 1985",3
"poland, hospitality, 1993",1
"united kingdom, construction, 1900",2
"united arab emirates, public policy, 2013",2
"south korea, computer software, 1991",1
"egypt, maritime, 1983",2
"iran, electrical/electronic manufacturing, 1993",5
"south africa, accounting, 1988",4
"singapore, graphic design, 2017",1
"singapore, computer games, 2016",4
"india, computer & network security, 2005",14
"france, telecommunications, 1997",14
"peru, architecture & planning, 1977",1
"armenia, computer software, 2001",1
"united states, packaging and containers, 1914",4
"brazil, automotive, 1994",12
"ireland, leisure, travel & tourism, 1966",3
"dominican republic, media production, 2001",2
"canada, design, 1987",19
"canada, media production, 1986",7
"india, building materials, 2010",24
"bulgaria, entertainment, 2014",5
"norway, building materials, 2000",2
"canada, hospitality, 1986",10
"france, automotive, 1991",5
"mexico, information services, 2000",3
"sweden, luxury goods & jewelry, 1851",1
"colombia, research, 1989",1
"malaysia, automotive, 1995",4
"mexico, graphic design, 2013",13
"brazil, e-learning, 2004",7
"hong kong, real estate, 2008",3
"chile, research, 2000",3
"spain, furniture, 1974",1
"south korea, information technology and services, 2011",14
"canada, biotechnology, 2005",14
"united arab emirates, retail, 2012",18
"switzerland, medical devices, 2014",22
"hungary, pharmaceuticals, 2005",3
"argentina, chemicals, 2005",5
"austria, plastics, 1868",1
"france, maritime, 1888",1
"russia, construction, 1998",6
"brazil, mechanical or industrial engineering, 1982",9
"netherlands, non-profit organization management, 1999",24
"united kingdom, education management, 1893",8
"united states, religious institutions, 1881",7
"denmark, sports, 2016",16
"united states, chemicals, 1958",13
"united states, furniture, 1908",4
"hong kong, financial services, 1966",1
"poland, business supplies and equipment, 2013",2
"singapore, hospital & health care, 2014",12
"france, electrical/electronic manufacturing, 1981",14
"india, wireless, 2014",5
"japan, market research, 2006",1
"mexico, insurance, 1974",1
"united states, primary/secondary education, 1910",14
"brazil, international affairs, 2014",5
"united states, research, 1965",10
"bangladesh, computer software, 2006",10
"argentina, insurance, 2014",6
"italy, consumer electronics, 2016",16
"turkey, financial services, 2010",21
"netherlands, transportation/trucking/railroad, 1934",8
"france, environmental services, 1982",3
"bangladesh, capital markets, 2009",1
"iraq, banking, 2001",2
"australia, hospital & health care, 2000",14
"france, market research, 2010",17
"united states, recreational facilities and services, 1988",26
"china, wholesale, 2013",8
"kuwait, oil & energy, 1997",1
"ireland, market research, 1989",2
"united kingdom, food production, 1911",4
"poland, packaging and containers, 1997",4
"chile, mining & metals, 2003",9
"netherlands, business supplies and equipment, 1984",5
"switzerland, health, wellness and fitness, 2006",12
"united states, mechanical or industrial engineering, 1919",12
"moldova, computer software, 2016",3
"united arab emirates, staffing and recruiting, 2009",19
"switzerland, government administration, 1975",1
"chile, civil engineering, 1990",1
"norway, food production, 2015",6
"new zealand, automotive, 2011",8
"canada, government administration, 2008",7
"jersey, management consulting, 2014",3
"switzerland, leisure, travel & tourism, 1971",1
"united states, nanotechnology, 2000",12
"ghana, pharmaceuticals, 1993",1
"denmark, computer software, 1989",11
"switzerland, business supplies and equipment, 2007",1
"switzerland, information services, 2006",8
"greece, apparel & fashion, 1936",2
"united kingdom, printing, 1956",3
"netherlands, non-profit organization management, 1936",3
"india, printing, 1938",1
"germany, international affairs, 1952",2
"new zealand, building materials, 1980",2
"turkey, consumer goods, 1978",4
"morocco, professional training & coaching, 2009",6
"australia, broadcast media, 1975",4
"new zealand, design, 1989",3
"mexico, health, wellness and fitness, 2003",5
"malaysia, computer software, 2013",11
"canada, warehousing, 2008",5
"bolivia, leisure, travel & tourism, 2010",1
"barbados, international trade and development, 1997",1
"china, broadcast media, 2016",1
"south africa, business supplies and equipment, 2010",7
"france, capital markets, 2013",3
"argentina, architecture & planning, 2011",15
"israel, marketing and advertising, 2018",3
"united arab emirates, staffing and recruiting, 2014",18
"india, fishery, 2012",2
"india, international trade and development, 1998",2
"australia, farming, 2015",12
"chile, oil & energy, 2014",2
"india, information services, 2017",32
"italy, industrial automation, 1963",7
"austria, health, wellness and fitness, 2014",6
"spain, airlines/aviation, 2005",8
"guatemala, gambling & casinos, 2005",1
"china, industrial automation, 1968",1
"angola, marketing and advertising, 2003",1
"albania, financial services, 2005",1
"italy, accounting, 1996",8
"denmark, chemicals, 2013",1
"brazil, research, 1970",2
"united states, government administration, 1994",25
"peru, professional training & coaching, 1994",1
"canada, electrical/electronic manufacturing, 2008",31
"united states, newspapers, 1911",7
"india, pharmaceuticals, 1872",1
"spain, medical devices, 1983",3
"romania, oil & energy, 1925",1
"germany, business supplies and equipment, 1979",1
"san marino, management consulting, 2009",1
"albania, legal services, 1994",1
"brazil, environmental services, 1979",4
"france, cosmetics, 2000",3
"puerto rico, public relations and communications, 2014",2
"colombia, investment banking, 2008",2
"malta, financial services, 2012",16
"philippines, marketing and advertising, 1998",5
"finland, consumer goods, 2000",1
"kuwait, civil engineering, 1994",1
"canada, events services, 1937",2
"italy, apparel & fashion, 2004",22
"poland, aviation & aerospace, 2013",4
"pakistan, chemicals, 1991",2
"india, commercial real estate, 1998",4
"united kingdom, events services, 1961",2
"france, venture capital & private equity, 2011",8
"china, leisure, travel & tourism, 1994",3
"colombia, electrical/electronic manufacturing, 1962",3
"turkey, media production, 2008",14
"uganda, hospital & health care, 2002",2
"italy, civic & social organization, 1917",1
"australia, sports, 2003",11
"costa rica, entertainment, 2010",4
"cameroon, computer software, 2010",1
"israel, architecture & planning, 1909",1
"canada, farming, 1960",2
"croatia, mechanical or industrial engineering, 2003",4
"united kingdom, aviation & aerospace, 1985",9
"russia, telecommunications, 2011",11
"netherlands, industrial automation, 1918",1
"greece, information technology and services, 2005",44
"new zealand, computer software, 1999",8
"france, printing, 2016",11
"united states, package/freight delivery, 2009",11
"croatia, professional training & coaching, 2008",1
"costa rica, newspapers, 1995",1
"puerto rico, human resources, 2015",1
"sweden, investment management, 2010",11
"denmark, executive office, 2015",3
"mexico, professional training & coaching, 1980",1
"chile, primary/secondary education, 2016",8
"brazil, renewables & environment, 2009",21
"canada, airlines/aviation, 2006",10
"united states, philanthropy, 1963",10
"south africa, health, wellness and fitness, 1977",1
"malaysia, financial services, 1980",1
"poland, facilities services, 2012",4
"turkey, environmental services, 2015",11
"germany, machinery, 1875",2
"colombia, logistics and supply chain, 2017",4
"ukraine, hospitality, 2012",7
"switzerland, consumer services, 2006",1
"belgium, hospitality, 2011",12
"hong kong, hospitality, 2004",3
"belgium, sports, 2004",7
"mongolia, architecture & planning, 2007",1
"united kingdom, commercial real estate, 1992",11
"australia, financial services, 1997",43
"turkey, defense & space, 2011",6
"tunisia, real estate, 2017",1
"france, luxury goods & jewelry, 1912",2
"puerto rico, e-learning, 1998",1
"macedonia, leisure, travel & tourism, 2013",1
"argentina, information technology and services, 1982",3
"romania, logistics and supply chain, 1998",1
"germany, farming, 2015",9
"finland, venture capital & private equity, 1984",2
"united states, outsourcing/offshoring, 1988",14
"india, hospitality, 1976",1
"united states, writing and editing, 1989",22
"canada, non-profit organization management, 1928",5
"italy, insurance, 2001",9
"united states, furniture, 1892",1
"czechia, wholesale, 2006",4
"italy, think tanks, 1999",1
"romania, civil engineering, 1995",1
"united kingdom, animation, 1996",6
"australia, construction, 1979",26
"china, events services, 1996",3
"united kingdom, machinery, 1967",9
"czechia, museums and institutions, 2014",1
"south africa, health, wellness and fitness, 2015",34
"ireland, financial services, 1972",6
"spain, performing arts, 2018",1
"sweden, mechanical or industrial engineering, 1944",4
"italy, international affairs, 2014",4
"brazil, chemicals, 1968",4
"united kingdom, design, 1973",6
"spain, fund-raising, 2013",4
"australia, accounting, 1983",15
"egypt, real estate, 2012",22
"sweden, non-profit organization management, 1958",2
"portugal, translation and localization, 1996",1
"spain, mining & metals, 1981",4
"italy, education management, 1983",4
"portugal, marketing and advertising, 2004",18
"sweden, graphic design, 1999",2
"uganda, non-profit organization management, 1985",1
"mozambique, mining & metals, 2013",1
"turkey, civic & social organization, 2009",5
"china, health, wellness and fitness, 2005",8
"qatar, design, 2006",3
"united states, law enforcement, 2015",25
"united states, farming, 1933",6
"united arab emirates, food & beverages, 2006",3
"china, industrial automation, 2002",8
"switzerland, accounting, 1932",1
"egypt, e-learning, 2002",1
"argentina, chemicals, 1980",3
"canada, publishing, 2000",9
"united kingdom, food & beverages, 2004",59
"united kingdom, commercial real estate, 1994",9
"egypt, translation and localization, 2007",6
"venezuela, mechanical or industrial engineering, 2007",2
"united arab emirates, facilities services, 1984",2
"sweden, telecommunications, 1989",8
"oman, investment management, 2011",1
"denmark, apparel & fashion, 1995",2
"netherlands, translation and localization, 1992",3
"japan, translation and localization, 2007",1
"indonesia, market research, 2003",1
"finland, chemicals, 2010",2
"united states, mining & metals, 1993",23
"brazil, real estate, 1954",6
"spain, plastics, 1945",2
"turkey, translation and localization, 2015",9
"norway, consumer services, 1916",1
"canada, legal services, 1970",3
"denmark, events services, 2012",18
"united states, paper & forest products, 2016",8
"united states, non-profit organization management, 1929",32
"portugal, design, 1998",11
"france, medical devices, 2010",25
"brazil, medical devices, 1993",7
"poland, consumer electronics, 1991",3
"senegal, human resources, 2016",2
"benin, research, 2013",1
"portugal, legal services, 2002",4
"united kingdom, public safety, 1966",2
"canada, hospitality, 1969",4
"brazil, broadcast media, 1978",4
"france, nanotechnology, 2001",2
"germany, public policy, 1995",1
"united kingdom, chemicals, 1983",7
"canada, museums and institutions, 1998",3
"sweden, media production, 2008",29
"belgium, industrial automation, 2008",7
"united kingdom, wine and spirits, 1899",1
"spain, maritime, 1953",1
"peru, international trade and development, 2004",1
"italy, glass, ceramics & concrete, 1968",7
"somalia, hospitality, 2003",1
"argentina, real estate, 1995",3
"slovakia, marketing and advertising, 2012",23
"united kingdom, paper & forest products, 1998",3
"canada, construction, 2018",28
"romania, wine and spirits, 2009",1
"bangladesh, maritime, 2009",2
"ukraine, marketing and advertising, 2007",14
"austria, architecture & planning, 2008",5
"chile, non-profit organization management, 2016",5
"india, government relations, 2010",2
"spain, insurance, 1954",1
"france, chemicals, 2001",4
"japan, biotechnology, 2004",1
"sweden, construction, 1934",1
"mozambique, information technology and services, 2013",8
"chile, retail, 2013",7
"india, security and investigations, 2000",6
"brazil, non-profit organization management, 1980",6
"belgium, architecture & planning, 1997",11
"senegal, management consulting, 2010",1
"china, consumer goods, 1970",1
"belgium, online media, 2012",8
"hong kong, law enforcement, 1997",1
"new zealand, building materials, 1998",1
"brazil, import and export, 1995",13
"jordan, health, wellness and fitness, 2017",4
"france, oil & energy, 2000",8
"germany, political organization, 1918",1
"south africa, retail, 1967",2
"united states, publishing, 1920",10
"united states, research, 1946",12
"netherlands, higher education, 1927",2
"denmark, furniture, 1966",5
"spain, hospital & health care, 1983",5
"france, entertainment, 2010",24
"serbia, food production, 1872",1
"australia, events services, 1983",2
"italy, consumer goods, 1911",1
"india, broadcast media, 1991",2
"romania, architecture & planning, 2010",6
"spain, maritime, 1913",1
"united states, printing, 1935",11
"pakistan, food & beverages, 1974",1
"moldova, translation and localization, 2009",1
"india, consumer goods, 1884",1
"chile, public policy, 2009",1
"bulgaria, design, 2009",2
"ireland, computer software, 1994",7
"puerto rico, banking, 1893",1
"germany, photography, 2009",12
"united arab emirates, architecture & planning, 1980",3
"united kingdom, online media, 2003",15
"new zealand, events services, 1990",3
"switzerland, translation and localization, 2015",4
"singapore, computer software, 2015",34
"united states, financial services, 1911",9
"peru, public relations and communications, 2012",8
"india, transportation/trucking/railroad, 2011",12
"finland, management consulting, 2001",7
"chile, construction, 1892",1
"indonesia, automotive, 2014",9
"venezuela, hospitality, 1989",1
"united states, public policy, 1919",5
"australia, mechanical or industrial engineering, 1963",8
"united arab emirates, furniture, 2007",4
"united states, aviation & aerospace, 1916",3
"bahrain, investment banking, 1995",1
"chile, security and investigations, 2005",3
"united states, consumer electronics, 1969",11
"portugal, non-profit organization management, 1999",4
"italy, banking, 2014",5
"switzerland, hospitality, 1878",1
"united kingdom, airlines/aviation, 1919",1
"iran, packaging and containers, 1997",1
"france, utilities, 1902",1
"norway, graphic design, 2008",8
"india, mining & metals, 1907",1
"sweden, automotive, 1927",4
"finland, machinery, 1995",3
"japan, financial services, 1925",1
"united states, mining & metals, 1888",3
"uganda, hospitality, 2016",2
"india, higher education, 2001",12
"mexico, events services, 2002",7
"taiwan, publishing, 1973",1
"malawi, non-profit organization management, 2006",2
"india, retail, 1989",7
"france, computer games, 2009",15
"indonesia, environmental services, 2006",4
"denmark, entertainment, 1987",2
"spain, apparel & fashion, 1980",5
"brazil, transportation/trucking/railroad, 1969",9
"united states, education management, 1853",8
"ireland, airlines/aviation, 2011",5
"united kingdom, alternative medicine, 2008",9
"south africa, human resources, 1983",2
"azerbaijan, publishing, 2005",1
"united kingdom, legal services, 1995",17
"egypt, translation and localization, 1996",1
"canada, environmental services, 1970",3
"finland, financial services, 1994",3
"italy, mining & metals, 1975",5
"south africa, machinery, 2011",2
"netherlands, graphic design, 1989",7
"argentina, food & beverages, 2009",10
"turkey, telecommunications, 1982",5
"argentina, information services, 1999",1
"democratic republic of the congo, marketing and advertising, 2013",3
"netherlands, music, 1985",7
"italy, publishing, 2005",21
"france, international trade and development, 1983",6
"new zealand, e-learning, 2002",2
"canada, medical practice, 1975",2
"netherlands, maritime, 1955",3
"indonesia, computer hardware, 1999",2
"china, computer games, 2006",9
"spain, industrial automation, 1994",12
"egypt, electrical/electronic manufacturing, 2013",5
"czechia, real estate, 2002",6
"indonesia, management consulting, 2000",2
"india, printing, 1990",5
"united kingdom, food production, 2004",21
"india, consumer goods, 1936",1
"mexico, building materials, 2000",5
"brazil, military, 1990",1
"chile, telecommunications, 2005",9
"spain, higher education, 1995",17
"new zealand, hospitality, 2013",7
"united kingdom, construction, 1876",3
"isle of man, maritime, 1989",1
"italy, logistics and supply chain, 1998",9
"nigeria, internet, 2012",8
"united arab emirates, legal services, 2014",12
"united states, railroad manufacture, 2003",2
"united kingdom, biotechnology, 2009",31
"canada, executive office, 2002",3
"canada, printing, 1927",2
"sweden, architecture & planning, 1978",2
"saudi arabia, financial services, 2002",3
"united states, law enforcement, 1949",1
"canada, health, wellness and fitness, 1987",26
"united states, investment management, 1928",2
"ecuador, international trade and development, 2016",3
"brazil, legal services, 1972",4
"france, higher education, 1947",1
"china, information technology and services, 2007",30
"norway, civil engineering, 1929",1
"spain, hospital & health care, 1949",2
"italy, textiles, 1936",1
"italy, wholesale, 1992",9
"kazakhstan, international trade and development, 2014",2
"belgium, telecommunications, 2005",12
"ireland, public relations and communications, 2005",2
"spain, sports, 1951",2
"united kingdom, electrical/electronic manufacturing, 1876",1
"brazil, plastics, 1995",12
"canada, chemicals, 1984",3
"hungary, public relations and communications, 2010",5
"singapore, legal services, 2001",3
"india, think tanks, 1990",1
"netherlands, hospitality, 1881",2
"united states, political organization, 1964",1
"netherlands, machinery, 2011",19
"turkey, building materials, 2001",15
"canada, broadcast media, 1994",10
"norway, non-profit organization management, 1951",1
"netherlands, building materials, 1865",3
"italy, furniture, 1982",19
"spain, publishing, 1964",2
"bangladesh, leisure, travel & tourism, 1988",1
"canada, individual & family services, 1982",17
"colombia, insurance, 2013",5
"united states, furniture, 1922",3
"italy, cosmetics, 1998",4
"czechia, design, 2014",18
"australia, apparel & fashion, 1987",6
"netherlands, venture capital & private equity, 1972",1
"netherlands, environmental services, 1985",6
"portugal, non-profit organization management, 1976",1
"brazil, public relations and communications, 2016",20
"czechia, restaurants, 1995",2
"israel, farming, 2013",1
"united kingdom, financial services, 1914",3
"italy, government administration, 1986",1
"ethiopia, online media, 2015",1
"russia, semiconductors, 1964",1
"netherlands, government administration, 2005",6
"germany, hospital & health care, 2009",5
"italy, international trade and development, 1995",6
"united kingdom, outsourcing/offshoring, 2014",22
"brazil, publishing, 1923",1
"lithuania, computer games, 2011",3
"united kingdom, farming, 1935",1
"france, retail, 1966",6
"ireland, transportation/trucking/railroad, 2009",5
"pakistan, education management, 2001",3
"luxembourg, import and export, 1917",1
"united kingdom, real estate, 1900",7
"india, higher education, 1952",1
"china, events services, 2009",9
"australia, hospital & health care, 1976",3
"netherlands, sports, 1922",3
"australia, public relations and communications, 2005",15
"united states, non-profit organization management, 1867",10
"bahrain, marketing and advertising, 2007",5
"united kingdom, maritime, 1948",2
"italy, printing, 1974",6
"united kingdom, marketing and advertising, 1919",1
"australia, government administration, 1910",2
"italy, retail, 1994",13
"italy, investment management, 2012",11
"south africa, financial services, 1845",1
"canada, higher education, 1877",1
"philippines, human resources, 1991",2
"canada, graphic design, 2001",29
"united states, chemicals, 1833",1
"romania, banking, 1990",1
"tunisia, food production, 2014",1
"united states, higher education, 1892",22
"united states, civic & social organization, 1895",3
"australia, non-profit organization management, 2002",16
"india, tobacco, 1985",1
"netherlands, education management, 2009",72
"united kingdom, mechanical or industrial engineering, 1930",7
"germany, mechanical or industrial engineering, 1960",5
"turkey, law practice, 2000",11
"serbia, program development, 2007",1
"spain, program development, 2017",21
"malaysia, management consulting, 1984",2
"indonesia, real estate, 2013",13
"vietnam, events services, 2015",2
"netherlands, machinery, 1966",6
"brazil, media production, 2005",14
"switzerland, education management, 1974",3
"united states, religious institutions, 1853",12
"paraguay, international trade and development, 2011",2
"norway, maritime, 2002",3
"canada, law practice, 1989",10
"united states, real estate, 1885",6
"croatia, graphic design, 2017",2
"czechia, graphic design, 2015",2
"united states, luxury goods & jewelry, 1924",2
"iran, computer games, 2016",8
"mexico, law enforcement, 1992",1
"norway, civil engineering, 2001",3
"greece, information technology and services, 1997",17
"australia, wholesale, 2016",7
"jordan, public safety, 1990",1
"argentina, telecommunications, 2013",9
"romania, law practice, 2009",6
"philippines, motion pictures and film, 2005",1
"peru, non-profit organization management, 2005",2
"russia, leisure, travel & tourism, 2011",9
"netherlands, arts and crafts, 1989",6
"germany, computer hardware, 2010",8
"slovakia, non-profit organization management, 2006",3
"ireland, security and investigations, 2003",3
"sweden, building materials, 1904",3
"south korea, chemicals, 1966",1
"malta, banking, 2008",1
"morocco, investment management, 1970",1
"india, investment banking, 2014",12
"australia, industrial automation, 2015",9
"germany, architecture & planning, 1970",5
"hungary, industrial automation, 2017",2
"brazil, judiciary, 1963",1
"united kingdom, medical devices, 1993",9
"belgium, construction, 1993",9
"azerbaijan, food production, 2006",1
"australia, renewables & environment, 2002",8
"greece, publishing, 1929",1
"india, furniture, 1996",5
"puerto rico, hospital & health care, 1998",2
"spain, primary/secondary education, 1954",1
"pakistan, import and export, 2002",3
"china, food production, 2006",6
"peru, computer networking, 2002",1
"chile, internet, 2013",26
"italy, machinery, 1947",10
"canada, glass, ceramics & concrete, 1967",3
"egypt, information technology and services, 2006",24
"united states, banking, 1894",11
"united kingdom, package/freight delivery, 1991",3
"brazil, glass, ceramics & concrete, 2010",4
"united kingdom, retail, 1871",1
"lithuania, consumer electronics, 2006",1
"united states, primary/secondary education, 1884",7
"norway, cosmetics, 2001",1
"france, mental health care, 2014",4
"hungary, consumer electronics, 2008",2
"united states, packaging and containers, 1928",6
"portugal, information technology and services, 1990",14
"south africa, logistics and supply chain, 1998",4
"hong kong, management consulting, 2016",10
"malta, management consulting, 1999",2
"united states, maritime, 1979",20
"finland, security and investigations, 2015",3
"united states, publishing, 1857",3
"austria, electrical/electronic manufacturing, 1987",3
"united kingdom, performing arts, 1964",2
"france, plastics, 1994",4
"puerto rico, management consulting, 2005",3
"france, professional training & coaching, 1965",2
"netherlands, research, 1964",2
"romania, plastics, 1993",1
"poland, information services, 2010",11
"canada, dairy, 1957",1
"taiwan, computer software, 2009",6
"brazil, logistics and supply chain, 2002",22
"italy, consumer goods, 2007",4
"united states, telecommunications, 1961",14
"denmark, music, 2002",5
"canada, chemicals, 1980",7
"china, food & beverages, 2012",23
"portugal, furniture, 2003",4
"uruguay, mechanical or industrial engineering, 2002",3
"chile, restaurants, 2017",2
"belgium, aviation & aerospace, 2017",3
"saudi arabia, staffing and recruiting, 2010",1
"canada, entertainment, 1958",2
"turkey, dairy, 1986",1
"norway, management consulting, 2003",18
"kazakhstan, commercial real estate, 2008",2
"denmark, construction, 1985",5
"belgium, environmental services, 1974",3
"turkey, real estate, 2002",8
"united states, apparel & fashion, 1967",12
"canada, public safety, 2010",14
"australia, design, 1990",8
"italy, machinery, 1918",2
"netherlands, computer & network security, 2017",15
"new zealand, automotive, 1994",3
"nigeria, information technology and services, 1995",7
"united states, civic & social organization, 1946",14
"france, transportation/trucking/railroad, 1981",3
"south africa, information services, 2012",8
"italy, education management, 2006",10
"netherlands, music, 1963",2
"romania, pharmaceuticals, 2003",1
"nigeria, entertainment, 2015",7
"monaco, events services, 1976",1
"united arab emirates, import and export, 2016",5
"philippines, information technology and services, 2011",48
"united states, alternative dispute resolution, 2013",17
"poland, computer networking, 1999",1
"italy, construction, 1977",18
"bolivia, broadcast media, 2010",1
"united states, utilities, 1984",23
"argentina, civic & social organization, 1991",3
"italy, international trade and development, 1985",6
"iran, banking, 2017",1
"mongolia, education management, 2010",1
"nigeria, security and investigations, 2005",2
"south africa, computer software, 1993",2
"trinidad and tobago, graphic design, 2015",1
"finland, maritime, 2015",5
"china, health, wellness and fitness, 2012",8
"mexico, computer & network security, 2010",8
"romania, capital markets, 1995",3
"israel, internet, 2003",15
"argentina, consumer services, 2015",6
"india, machinery, 2012",23
"new zealand, insurance, 1997",2
"germany, accounting, 1997",4
"united states, government administration, 1879",10
"netherlands, renewables & environment, 2007",31
"china, design, 2011",29
"hungary, printing, 1989",2
"kenya, venture capital & private equity, 2011",1
"brazil, insurance, 2000",23
"pakistan, professional training & coaching, 2013",7
"sweden, e-learning, 2000",1
"turkey, chemicals, 1981",7
"brazil, furniture, 2000",9
"germany, real estate, 1989",5
"india, business supplies and equipment, 2009",20
"chile, individual & family services, 2015",9
"kuwait, information technology and services, 2010",6
"turkey, sporting goods, 1962",1
"south korea, internet, 2017",2
"iraq, oil & energy, 2005",6
"chile, health, wellness and fitness, 2015",18
"tunisia, professional training & coaching, 2016",6
"paraguay, computer software, 2014",5
"tunisia, events services, 2015",2
"united kingdom, machinery, 2016",14
"south africa, chemicals, 2014",2
"chile, consumer services, 2000",2
"canada, insurance, 1979",15
"netherlands, civil engineering, 1954",6
"brazil, consumer goods, 2009",13
"spain, outsourcing/offshoring, 1989",9
"austria, food & beverages, 1810",1
"malaysia, accounting, 2014",3
"austria, pharmaceuticals, 2012",2
"united arab emirates, staffing and recruiting, 2015",16
"georgia, leisure, travel & tourism, 2012",4
"spain, glass, ceramics & concrete, 1979",5
"united states, computer & network security, 1970",1
"czechia, transportation/trucking/railroad, 2003",1
"argentina, telecommunications, 1965",1
"switzerland, investment management, 2012",19
"tunisia, professional training & coaching, 2011",3
"argentina, accounting, 2001",1
"lebanon, education management, 2014",4
"brazil, mechanical or industrial engineering, 1986",37
"norway, events services, 2001",4
"romania, management consulting, 2016",17
"czechia, libraries, 2013",1
"ireland, renewables & environment, 1998",4
"portugal, telecommunications, 1948",1
"united states, hospital & health care, 1921",27
"argentina, performing arts, 2003",2
"united states, media production, 1948",1
"germany, electrical/electronic manufacturing, 1993",18
"france, outsourcing/offshoring, 2017",8
"greece, mechanical or industrial engineering, 1979",6
"india, medical devices, 2011",14
"kenya, entertainment, 2012",2
"spain, outsourcing/offshoring, 1988",5
"norway, computer hardware, 2002",2
"south africa, security and investigations, 1988",2
"italy, biotechnology, 2006",15
"denmark, accounting, 2010",13
"greece, food & beverages, 2000",3
"chile, management consulting, 1998",9
"denmark, computer games, 2010",7
"switzerland, wholesale, 1983",2
"france, semiconductors, 1985",3
"taiwan, electrical/electronic manufacturing, 2012",4
"finland, photography, 1972",1
"united arab emirates, building materials, 2002",7
"canada, architecture & planning, 1982",8
"germany, electrical/electronic manufacturing, 1983",12
"sweden, management consulting, 1965",1
"ireland, events services, 1997",6
"hungary, professional training & coaching, 2008",4
"united states, recreational facilities and services, 1948",10
"puerto rico, pharmaceuticals, 1999",1
"kuwait, management consulting, 2005",3
"austria, computer software, 1999",9
"romania, human resources, 2017",11
"south africa, mechanical or industrial engineering, 1986",7
"india, printing, 2010",11
"lebanon, business supplies and equipment, 1971",1
"united states, utilities, 1968",13
"poland, apparel & fashion, 2014",7
"denmark, publishing, 2007",4
"france, wireless, 2013",6
"greece, hospitality, 1970",5
"taiwan, consumer goods, 2000",1
"united kingdom, fishery, 1908",1
