countryindyear,count
"canada, cosmetics, 2004",6
"united kingdom, farming, 2003",8
"colombia, public relations and communications, 1995",2
"kenya, hospitality, 2009",4
"france, furniture, 2003",2
"united states, farming, 1890",2
"croatia, maritime, 2005",3
"united states, individual & family services, 1912",10
"russia, events services, 2007",5
"finland, health, wellness and fitness, 2003",4
"sweden, industrial automation, 1981",6
"brazil, insurance, 1993",14
"sweden, management consulting, 1991",12
"united states, dairy, 1981",5
"ireland, computer & network security, 2000",1
"india, events services, 1983",2
"south korea, computer games, 2002",1
"ireland, utilities, 2007",4
"switzerland, logistics and supply chain, 1931",1
"poland, renewables & environment, 1968",1
"czechia, arts and crafts, 2006",1
"ireland, restaurants, 2006",2
"belgium, paper & forest products, 1992",2
"argentina, packaging and containers, 2005",1
"egypt, education management, 1996",5
"sweden, sporting goods, 2002",2
"switzerland, capital markets, 2017",3
"mozambique, printing, 2005",1
"austria, events services, 2015",2
"australia, plastics, 1967",2
"netherlands, food & beverages, 1883",1
"ireland, performing arts, 1983",1
"japan, venture capital & private equity, 1999",2
"lithuania, internet, 2001",1
"brazil, hospitality, 1978",3
"ireland, oil & energy, 1972",1
"united arab emirates, venture capital & private equity, 2016",10
"denmark, transportation/trucking/railroad, 2017",6
"zimbabwe, information technology and services, 2010",7
"germany, events services, 1971",3
"france, legislative office, 2017",1
"united kingdom, packaging and containers, 2003",14
"ireland, transportation/trucking/railroad, 2002",2
"jordan, management consulting, 2012",7
"sri lanka, food & beverages, 1998",2
"ecuador, accounting, 2013",2
"russia, sports, 2015",5
"canada, religious institutions, 1916",1
"cyprus, legal services, 2013",2
"australia, banking, 2013",3
"israel, government relations, 2008",1
"indonesia, environmental services, 2007",4
"canada, photography, 1989",6
"united states, maritime, 1949",5
"singapore, information technology and services, 1989",8
"united kingdom, primary/secondary education, 1906",1
"puerto rico, alternative dispute resolution, 2016",1
"cayman islands, legal services, 2017",1
"cambodia, human resources, 2015",3
"netherlands, sports, 1982",8
"israel, architecture & planning, 2009",1
"costa rica, professional training & coaching, 1986",2
"australia, maritime, 1995",2
"denmark, machinery, 1985",3
"italy, paper & forest products, 1932",1
"czechia, mental health care, 2012",3
"canada, mental health care, 1991",3
"greece, furniture, 2003",2
"united kingdom, leisure, travel & tourism, 1900",1
"chile, health, wellness and fitness, 2006",3
"dominican republic, hospitality, 1992",1
"ukraine, security and investigations, 2004",1
"bulgaria, retail, 2016",3
"philippines, professional training & coaching, 2014",5
"netherlands, cosmetics, 1996",3
"ethiopia, primary/secondary education, 2004",1
"denmark, medical devices, 2008",4
"egypt, telecommunications, 1980",1
"burundi, philanthropy, 2011",1
"jordan, banking, 2005",1
"japan, import and export, 1978",1
"indonesia, sports, 1992",1
"malta, internet, 2015",4
"switzerland, textiles, 1906",3
"malaysia, individual & family services, 1996",1
"czechia, import and export, 2012",1
"slovenia, management consulting, 2005",3
"netherlands, farming, 1990",4
"gibraltar, investment management, 2009",1
"italy, architecture & planning, 1975",4
"germany, staffing and recruiting, 1983",2
"peru, civic & social organization, 1993",1
"netherlands, plastics, 1999",5
"oman, leisure, travel & tourism, 2017",1
"russia, fine art, 2004",1
"united states, fishery, 2016",8
"united kingdom, public policy, 2001",3
"united states, glass, ceramics & concrete, 2006",13
"germany, plastics, 1985",4
"belize, leisure, travel & tourism, 2004",1
"south africa, computer networking, 2007",1
"canada, commercial real estate, 1989",6
"united states, nanotechnology, 1996",8
"japan, professional training & coaching, 2001",1
"australia, sports, 1964",7
"france, construction, 1967",11
"bulgaria, automotive, 2012",6
"indonesia, apparel & fashion, 2013",10
"russia, logistics and supply chain, 2000",7
"united states, wireless, 1956",2
"belgium, media production, 2001",9
"israel, graphic design, 2006",4
"taiwan, newspapers, 1924",1
"peru, medical devices, 2012",2
"guatemala, financial services, 2002",1
"egypt, broadcast media, 2005",3
"argentina, mining & metals, 1966",3
"kenya, venture capital & private equity, 2014",2
"bulgaria, food & beverages, 2004",3
"luxembourg, insurance, 2010",2
"pakistan, market research, 2015",1
"singapore, events services, 1997",3
"mexico, facilities services, 2015",9
"hungary, venture capital & private equity, 2002",1
"argentina, electrical/electronic manufacturing, 1985",2
"australia, computer hardware, 2006",5
"france, alternative medicine, 1980",1
"slovenia, consumer goods, 2007",2
"france, food production, 1882",2
"romania, consumer electronics, 2015",2
"norway, information services, 2012",6
"croatia, transportation/trucking/railroad, 2016",1
"colombia, wholesale, 1976",1
"australia, package/freight delivery, 2015",3
"peru, health, wellness and fitness, 2014",14
"sweden, media production, 1898",1
"poland, education management, 2002",1
"guatemala, automotive, 2012",1
"nepal, writing and editing, 2013",1
"greece, sporting goods, 1997",2
"pakistan, international trade and development, 2015",2
"france, sports, 1988",4
"france, capital markets, 2012",3
"netherlands, entertainment, 1978",4
"costa rica, education management, 2008",2
"india, import and export, 1960",1
"norway, machinery, 2002",3
"greece, computer networking, 2013",2
"malaysia, chemicals, 2007",1
"poland, building materials, 2007",2
"lithuania, health, wellness and fitness, 2015",2
"slovenia, entertainment, 2007",2
"austria, food & beverages, 1981",2
"canada, retail, 1953",8
"hungary, internet, 1989",1
"venezuela, mechanical or industrial engineering, 2002",1
"taiwan, management consulting, 2008",2
"russia, venture capital & private equity, 2013",6
"italy, glass, ceramics & concrete, 2007",2
"syria, computer software, 2009",3
"indonesia, maritime, 2010",2
"latvia, internet, 2008",1
"argentina, printing, 1982",1
"egypt, apparel & fashion, 2009",2
"south africa, construction, 1978",2
"belgium, furniture, 1962",3
"belgium, primary/secondary education, 1975",1
"chile, retail, 2016",11
"kuwait, banking, 1979",1
"italy, plastics, 1962",4
"croatia, publishing, 2012",1
"south africa, retail, 2012",20
"singapore, oil & energy, 1998",5
"colombia, individual & family services, 1970",1
"nigeria, events services, 2014",3
"ukraine, insurance, 2014",1
"united states, music, 1914",4
"ireland, printing, 1988",2
"kuwait, investment banking, 1978",1
"turkey, computer networking, 2017",2
"malta, hospitality, 2016",1
"taiwan, transportation/trucking/railroad, 2014",1
"canada, staffing and recruiting, 1993",13
"cyprus, professional training & coaching, 2014",1
"isle of man, textiles, 1896",1
"latvia, real estate, 2013",4
"norway, online media, 2010",5
"italy, investment management, 2017",5
"singapore, leisure, travel & tourism, 1973",1
"belgium, machinery, 1995",7
"singapore, wireless, 2009",1
"cambodia, individual & family services, 2017",1
"united kingdom, warehousing, 2005",3
"brazil, photography, 2001",6
"south africa, machinery, 1985",3
"india, motion pictures and film, 2005",3
"israel, consumer goods, 1922",1
"brazil, apparel & fashion, 1990",10
"serbia, public relations and communications, 2005",1
"moldova, internet, 2003",1
"belgium, consumer goods, 1873",2
"spain, outsourcing/offshoring, 1993",4
"malaysia, events services, 2016",2
"cayman islands, information technology and services, 2015",2
"singapore, import and export, 2015",2
"portugal, logistics and supply chain, 1979",1
"united states, recreational facilities and services, 1915",3
"portugal, environmental services, 2005",11
"czechia, motion pictures and film, 2014",7
"united kingdom, apparel & fashion, 1988",11
"yemen, executive office, 2001",1
"portugal, sports, 2009",11
"italy, higher education, 2008",2
"cambodia, design, 2014",3
"australia, business supplies and equipment, 1984",8
"colombia, marketing and advertising, 1984",4
"china, outsourcing/offshoring, 2013",5
"germany, chemicals, 2012",8
"cyprus, primary/secondary education, 1908",1
"italy, philanthropy, 2018",1
"new zealand, building materials, 2008",2
"puerto rico, marketing and advertising, 2009",4
"czechia, package/freight delivery, 2004",1
"serbia, professional training & coaching, 2002",1
"panama, sports, 2016",1
"mauritius, non-profit organization management, 2008",1
"switzerland, transportation/trucking/railroad, 1985",4
"mexico, philanthropy, 2007",1
"qatar, building materials, 2012",1
"hong kong, marketing and advertising, 1999",4
"india, law practice, 2017",9
"japan, professional training & coaching, 2011",3
"jersey, judiciary, 1937",1
"france, recreational facilities and services, 2009",4
"morocco, computer hardware, 1999",1
"france, maritime, 2015",8
"bolivia, management consulting, 1998",1
"netherlands, hospitality, 2018",5
"canada, media production, 1988",7
"egypt, investment banking, 1996",1
"switzerland, leisure, travel & tourism, 1999",4
"malaysia, retail, 1960",1
"tanzania, law practice, 2011",1
"united kingdom, food production, 1938",3
"belgium, machinery, 1932",2
"united states, hospitality, 1902",10
"netherlands, restaurants, 1938",2
"spain, renewables & environment, 1987",3
"panama, computer software, 2007",2
"panama, farming, 2014",2
"india, food production, 2013",11
"italy, cosmetics, 1989",10
"ukraine, mechanical or industrial engineering, 1964",1
"sri lanka, consumer services, 2017",1
"belgium, architecture & planning, 1959",2
"switzerland, industrial automation, 1976",3
"serbia, education management, 2013",10
"italy, staffing and recruiting, 2003",2
"switzerland, law practice, 1992",2
"austria, online media, 2015",5
"portugal, business supplies and equipment, 2014",3
"ireland, civil engineering, 1995",4
"nicaragua, leisure, travel & tourism, 2015",1
"tanzania, hospitality, 2004",2
"ecuador, insurance, 1950",1
"canada, packaging and containers, 2014",6
"argentina, government administration, 1992",2
"lebanon, computer software, 2012",6
"norway, logistics and supply chain, 1996",3
"romania, accounting, 2000",3
"norway, construction, 1987",5
"austria, food & beverages, 2008",2
"poland, plastics, 2014",2
"slovakia, information technology and services, 1993",9
"united kingdom, warehousing, 1932",1
"estonia, retail, 2005",2
"france, public policy, 2011",6
"sierra leone, higher education, 1964",1
"chile, security and investigations, 2015",5
"jamaica, renewables & environment, 2011",1
"india, consumer electronics, 1963",1
"new zealand, computer software, 1964",1
"netherlands, internet, 1993",9
"chile, chemicals, 1994",1
"papua new guinea, civic & social organization, 2012",1
"sweden, leisure, travel & tourism, 1998",1
"france, international trade and development, 1979",1
"china, international trade and development, 1980",1
"vietnam, mining & metals, 2010",4
"uruguay, computer software, 2014",6
"new zealand, veterinary, 2013",1
"colombia, architecture & planning, 1998",3
"united states, philanthropy, 1946",9
"spain, utilities, 2005",5
"australia, health, wellness and fitness, 1979",11
"singapore, international trade and development, 2005",1
"sweden, insurance, 1991",2
"germany, apparel & fashion, 2004",5
"philippines, facilities services, 2013",3
"brazil, insurance, 2006",11
"hungary, printing, 1990",2
"kenya, electrical/electronic manufacturing, 1991",1
"germany, automotive, 1992",9
"taiwan, mining & metals, 2013",1
"bangladesh, media production, 2016",3
"australia, printing, 1997",3
"brazil, education management, 1987",5
"colombia, furniture, 2011",4
"belarus, medical devices, 1996",1
"greece, renewables & environment, 2014",2
"ecuador, non-profit organization management, 2016",1
"switzerland, investment management, 1988",2
"germany, industrial automation, 1998",8
"chile, internet, 2005",6
"ireland, oil & energy, 2002",2
"argentina, marketing and advertising, 1959",1
"mongolia, construction, 2010",1
"el salvador, medical practice, 2013",1
"czechia, legal services, 2014",7
"bangladesh, research, 2012",4
"lithuania, furniture, 2010",1
"singapore, capital markets, 2014",5
"russia, consumer goods, 2012",1
"jersey, financial services, 2017",1
"romania, security and investigations, 2008",6
"croatia, security and investigations, 1989",2
"portugal, plastics, 1959",2
"bulgaria, law practice, 2012",2
"bangladesh, information technology and services, 1998",8
"angola, civil engineering, 2009",2
"hong kong, outsourcing/offshoring, 2001",2
"slovenia, food & beverages, 2009",1
"russia, law practice, 2004",1
"france, individual & family services, 1989",3
"nigeria, hospital & health care, 2011",1
"australia, medical practice, 2006",11
"pakistan, entertainment, 2010",3
"united states, executive office, 1941",2
"suriname, higher education, 2010",1
"australia, non-profit organization management, 1958",7
"united states, computer & network security, 1978",3
"australia, hospital & health care, 1979",4
"hong kong, management consulting, 2015",13
"china, civic & social organization, 2013",3
"united arab emirates, animation, 2007",2
"turkey, printing, 2012",5
"portugal, primary/secondary education, 2001",1
"mexico, veterinary, 2001",2
"switzerland, non-profit organization management, 1997",5
"canada, events services, 1872",1
"united kingdom, sports, 1874",5
"netherlands, transportation/trucking/railroad, 1981",8
"united kingdom, music, 1965",1
"mexico, higher education, 2010",11
"new zealand, construction, 1979",2
"czechia, legal services, 1996",5
"hong kong, medical devices, 1978",1
"cameroon, internet, 2010",4
"russia, electrical/electronic manufacturing, 1947",1
"finland, e-learning, 1999",1
"japan, renewables & environment, 2009",3
"canada, recreational facilities and services, 1909",1
"greece, import and export, 2012",1
"ukraine, hospitality, 2009",5
"denmark, mechanical or industrial engineering, 2006",8
"belgium, construction, 1881",1
"mexico, motion pictures and film, 2004",3
"zimbabwe, human resources, 2016",3
"colombia, law practice, 1977",1
"oman, printing, 1987",1
"austria, non-profit organization management, 2013",2
"peru, consumer goods, 2009",2
"gabon, outsourcing/offshoring, 2016",1
"mexico, security and investigations, 1997",2
"czechia, mining & metals, 1997",2
"czechia, sports, 1923",1
"côte d’ivoire, maritime, 2008",1
"poland, construction, 2003",6
"jordan, utilities, 1955",1
"zambia, executive office, 1977",1
"israel, defense & space, 2012",3
"france, import and export, 1981",1
"taiwan, plastics, 1985",2
"new zealand, transportation/trucking/railroad, 1948",1
"ireland, computer games, 2014",4
"germany, semiconductors, 1984",4
"bosnia and herzegovina, logistics and supply chain, 1999",1
"nicaragua, legal services, 1907",1
"italy, maritime, 1987",6
"lithuania, e-learning, 2004",3
"japan, law practice, 1927",1
"peru, mechanical or industrial engineering, 1999",1
"australia, security and investigations, 2015",9
"sweden, design, 1964",1
"new zealand, research, 2017",5
"malta, computer software, 2014",7
"hong kong, education management, 2012",3
"united states, hospitality, 1912",11
"poland, investment banking, 2014",3
"italy, pharmaceuticals, 2001",10
"palestine, financial services, 2006",1
"morocco, e-learning, 2003",1
"mauritius, legal services, 2006",1
"hungary, information services, 2008",1
"united kingdom, sporting goods, 1883",1
"italy, investment banking, 2011",8
"canada, writing and editing, 1983",2
"united states, mechanical or industrial engineering, 1897",3
"tunisia, international trade and development, 2009",1
"trinidad and tobago, mental health care, 2013",1
"hungary, marketing and advertising, 1994",5
"canada, design, 1971",1
"ireland, medical devices, 1984",3
"norway, law practice, 2006",2
"chile, import and export, 1992",3
"madagascar, wholesale, 1970",1
"bosnia and herzegovina, staffing and recruiting, 2001",1
"bangladesh, marketing and advertising, 2002",1
"spain, maritime, 1974",2
"united states, civic & social organization, 1924",11
"kenya, religious institutions, 1996",1
"papua new guinea, renewables & environment, 2007",1
"uganda, information technology and services, 2013",9
"spain, food production, 1995",5
"indonesia, broadcast media, 2007",4
"ghana, program development, 2011",1
"finland, mechanical or industrial engineering, 1977",2
"spain, transportation/trucking/railroad, 1888",2
"china, oil & energy, 1993",10
"turkey, civic & social organization, 1885",1
"netherlands, defense & space, 2004",1
"indonesia, building materials, 1991",2
"greece, computer & network security, 2007",3
"united kingdom, human resources, 1993",9
"peru, internet, 2006",5
"spain, furniture, 2003",13
"argentina, machinery, 2014",4
"turkey, luxury goods & jewelry, 2012",2
"belgium, performing arts, 1991",4
"netherlands, religious institutions, 2011",1
"thailand, business supplies and equipment, 2006",2
"french guiana, marketing and advertising, 2016",2
"lebanon, automotive, 2014",1
"guatemala, renewables & environment, 2014",1
"turkey, architecture & planning, 1998",9
"bahrain, media production, 2008",2
"kenya, transportation/trucking/railroad, 1981",1
"austria, internet, 2013",15
"portugal, building materials, 1989",3
"sri lanka, design, 2000",1
"greece, real estate, 2015",10
"mexico, information technology and services, 1983",7
"united arab emirates, business supplies and equipment, 1995",3
"netherlands, political organization, 1974",3
"jordan, international trade and development, 2001",1
"turkey, legal services, 2006",6
"slovenia, research, 2007",2
"spain, veterinary, 1986",4
"sweden, sports, 1947",1
"mexico, printing, 2011",2
"panama, food & beverages, 2013",2
"chile, sports, 2009",2
"saudi arabia, design, 2006",4
"spain, nanotechnology, 2010",5
"malaysia, information services, 2013",2
"italy, oil & energy, 1967",3
"fiji, construction, 2015",2
"japan, legal services, 1968",1
"russia, venture capital & private equity, 2012",6
"norway, maritime, 2011",9
"portugal, events services, 2008",6
"argentina, professional training & coaching, 2016",11
"brazil, dairy, 2007",1
"netherlands, banking, 2013",8
"philippines, events services, 2017",4
"switzerland, textiles, 2010",2
"nigeria, real estate, 2000",3
"malaysia, professional training & coaching, 1997",2
"spain, automotive, 1940",2
"chile, non-profit organization management, 2001",3
"romania, arts and crafts, 2015",5
"netherlands, automotive, 1992",18
"united states, real estate, 1910",15
"russia, market research, 2010",2
"brazil, management consulting, 1980",3
"australia, retail, 1935",1
"australia, sporting goods, 2012",7
"france, food & beverages, 1976",3
"jersey, staffing and recruiting, 1989",1
"italy, apparel & fashion, 1976",10
"canada, facilities services, 1981",8
"mexico, import and export, 2004",3
"ireland, consumer services, 2010",8
"bulgaria, machinery, 2008",1
"italy, building materials, 2013",7
"united kingdom, tobacco, 2013",3
"south africa, hospitality, 1986",3
"denmark, business supplies and equipment, 2003",1
"egypt, environmental services, 2002",1
"poland, farming, 2013",1
"zimbabwe, media production, 2009",2
"sudan, chemicals, 2004",1
"china, restaurants, 1999",3
"france, mechanical or industrial engineering, 1923",1
"brazil, civic & social organization, 1982",2
"india, shipbuilding, 2001",1
"zimbabwe, computer hardware, 2003",1
"moldova, computer software, 2015",1
"lebanon, retail, 1947",2
"argentina, building materials, 2004",2
"singapore, retail, 2000",1
"italy, restaurants, 1994",10
"south africa, education management, 1990",2
"finland, textiles, 1983",4
"turkey, telecommunications, 1989",3
"hungary, broadcast media, 2013",1
"saudi arabia, sports, 1964",2
"austria, information technology and services, 1959",2
"guatemala, civic & social organization, 2014",1
"hungary, civil engineering, 2008",1
"spain, consumer goods, 1976",3
"canada, animation, 2010",10
"united arab emirates, dairy, 2012",1
"brazil, publishing, 1950",1
"switzerland, government relations, 2015",1
"spain, automotive, 1921",1
"mexico, writing and editing, 2009",1
"czechia, motion pictures and film, 1994",3
"sri lanka, environmental services, 2014",1
"argentina, research, 2017",4
"nigeria, oil & energy, 1976",1
"cuba, hospitality, 2016",1
"ireland, media production, 2001",4
"france, veterinary, 2015",2
"singapore, consumer electronics, 2012",4
"spain, design, 1993",4
"hong kong, packaging and containers, 1974",1
"canada, legal services, 1951",1
"turkey, investment management, 2008",1
"turkey, recreational facilities and services, 2002",2
"hungary, newspapers, 2008",1
"costa rica, real estate, 2007",4
"malaysia, furniture, 1993",1
"italy, design, 1958",2
"pakistan, electrical/electronic manufacturing, 1989",2
"hong kong, accounting, 1973",2
"hungary, construction, 2014",1
"czechia, civil engineering, 1996",2
"argentina, retail, 2004",4
"malta, financial services, 1995",2
"indonesia, leisure, travel & tourism, 2005",7
"jamaica, staffing and recruiting, 2009",1
"colombia, animation, 2009",3
"peru, publishing, 2017",1
"luxembourg, online media, 2016",1
"turkey, music, 2007",5
"bangladesh, real estate, 2014",4
"bahrain, oil & energy, 2006",2
"cambodia, commercial real estate, 2013",1
"brazil, glass, ceramics & concrete, 2016",1
"guatemala, education management, 1996",1
"bulgaria, industrial automation, 2008",1
"philippines, construction, 1988",4
"hungary, automotive, 1992",5
"algeria, business supplies and equipment, 2011",1
"hong kong, professional training & coaching, 2007",4
"netherlands, broadcast media, 1994",5
"myanmar, non-profit organization management, 2009",1
"mexico, textiles, 2014",4
"taiwan, e-learning, 2016",1
"slovenia, information services, 2017",3
"taiwan, biotechnology, 2016",1
"italy, think tanks, 2014",3
"jordan, cosmetics, 2005",1
"belgium, computer hardware, 2001",3
"new zealand, electrical/electronic manufacturing, 1996",1
"turkey, consumer goods, 1980",4
"pakistan, internet, 2007",8
"austria, government relations, 2006",1
"nigeria, international trade and development, 2009",2
"france, luxury goods & jewelry, 1936",3
"italy, primary/secondary education, 2014",3
"united arab emirates, philanthropy, 2016",2
"malaysia, financial services, 2018",3
"romania, consumer services, 2007",4
"puerto rico, industrial automation, 1977",1
"ukraine, apparel & fashion, 2010",3
"ukraine, program development, 2010",1
"south africa, hospital & health care, 2004",1
"turkey, automotive, 1997",12
"poland, hospital & health care, 2002",4
"croatia, law practice, 2016",1
"kenya, logistics and supply chain, 1988",1
"poland, facilities services, 2016",2
"slovenia, telecommunications, 2002",1
"spain, restaurants, 1971",2
"egypt, financial services, 2013",6
"ghana, design, 2010",1
"france, real estate, 1927",3
"ukraine, construction, 2011",2
"australia, sports, 1895",1
"ecuador, libraries, 2009",1
"portugal, photography, 2000",1
"netherlands, insurance, 2015",19
"austria, education management, 2007",3
"turkey, import and export, 2015",15
"austria, semiconductors, 2005",2
"hungary, legal services, 2015",4
"macedonia, non-profit organization management, 2013",2
"tanzania, leisure, travel & tourism, 2002",2
"greece, translation and localization, 2014",3
"netherlands, non-profit organization management, 1954",4
"new zealand, graphic design, 2007",3
"brazil, furniture, 2005",4
"denmark, food production, 2014",4
"brazil, computer games, 2007",8
"sweden, furniture, 2010",5
"slovakia, program development, 2010",1
"nigeria, transportation/trucking/railroad, 2001",1
"hungary, writing and editing, 2012",1
"hungary, human resources, 2012",13
"brazil, transportation/trucking/railroad, 1980",4
"uganda, information technology and services, 2001",2
"albania, computer software, 2009",2
"germany, sporting goods, 2008",5
"madagascar, outsourcing/offshoring, 2015",4
"india, legal services, 1948",2
"turkey, performing arts, 2014",5
"egypt, translation and localization, 2010",5
"singapore, mechanical or industrial engineering, 2005",9
"italy, mental health care, 2006",8
"paraguay, marketing and advertising, 2014",6
"argentina, human resources, 2018",2
"china, veterinary, 2001",1
"switzerland, maritime, 2014",1
"spain, performing arts, 2006",5
"lithuania, shipbuilding, 2014",1
"united states, primary/secondary education, 1842",2
"iran, motion pictures and film, 2011",1
"nigeria, information services, 2014",3
"tunisia, construction, 1999",2
"united states, law enforcement, 1892",2
"netherlands, religious institutions, 2006",4
"serbia, telecommunications, 2007",4
"chile, graphic design, 2012",11
"australia, plastics, 1980",4
"japan, chemicals, 2006",1
"lebanon, construction, 2009",5
"mozambique, environmental services, 2010",2
"brazil, medical devices, 2006",10
"italy, graphic design, 1960",1
"france, electrical/electronic manufacturing, 1972",5
"jersey, retail, 2012",1
"mexico, furniture, 2014",6
"spain, retail, 1969",4
"china, building materials, 2015",5
"india, translation and localization, 2013",3
"chile, non-profit organization management, 1970",1
"spain, alternative medicine, 1987",2
"spain, investment banking, 2011",5
"sweden, industrial automation, 2011",8
"united states, farming, 1913",4
"cameroon, retail, 2014",2
"greece, hospitality, 1937",1
"australia, non-profit organization management, 1972",9
"indonesia, public safety, 2008",1
"hungary, events services, 2006",4
"norway, restaurants, 1881",1
"ireland, broadcast media, 2009",5
"denmark, professional training & coaching, 2015",16
"germany, automotive, 1975",1
"bolivia, management consulting, 2017",1
"bulgaria, luxury goods & jewelry, 2007",1
"singapore, printing, 1987",1
"china, computer & network security, 2017",2
"greece, human resources, 1998",2
"france, consumer services, 1999",3
"china, renewables & environment, 2015",9
"portugal, events services, 2007",7
"italy, plastics, 2011",5
"austria, electrical/electronic manufacturing, 2006",2
"colombia, writing and editing, 2010",2
"austria, individual & family services, 1982",1
"new zealand, legal services, 2009",5
"algeria, retail, 2010",1
"netherlands, alternative medicine, 2016",4
"puerto rico, hospital & health care, 2004",1
"austria, online media, 2007",1
"azerbaijan, real estate, 2006",1
"new zealand, marketing and advertising, 1994",5
"zimbabwe, chemicals, 2014",1
"netherlands, alternative medicine, 2011",5
"india, writing and editing, 2010",10
"namibia, consumer goods, 2009",1
"costa rica, food production, 1984",1
"kuwait, computer & network security, 2014",1
"switzerland, consumer electronics, 1993",1
"netherlands, higher education, 2001",4
"zimbabwe, graphic design, 2017",2
"france, banking, 1801",2
"united states, telecommunications, 1901",4
"poland, architecture & planning, 2015",13
"anguilla, individual & family services, 2007",1
"puerto rico, information technology and services, 2003",2
"germany, automotive, 1995",13
"italy, individual & family services, 1985",4
"zimbabwe, professional training & coaching, 2003",1
"israel, oil & energy, 2013",4
"canada, computer & network security, 1983",3
"canada, food & beverages, 1964",2
"uganda, translation and localization, 2011",1
"india, cosmetics, 2017",6
"azerbaijan, health, wellness and fitness, 2014",1
"switzerland, leisure, travel & tourism, 2006",8
"slovakia, health, wellness and fitness, 2016",5
"cameroon, package/freight delivery, 2017",1
"belgium, fine art, 2011",5
"spain, government administration, 2005",5
"united kingdom, hospitality, 1925",1
"belgium, insurance, 1957",1
"uzbekistan, marketing and advertising, 2017",1
"united states, legal services, 1932",6
"china, mechanical or industrial engineering, 2014",8
"france, executive office, 2016",2
"uruguay, computer software, 2016",10
"austria, leisure, travel & tourism, 1989",1
"germany, sports, 1990",4
"united kingdom, defense & space, 1848",1
"india, fund-raising, 2014",6
"iceland, legal services, 1991",1
"croatia, non-profit organization management, 1999",3
"costa rica, market research, 2012",2
"greece, building materials, 1950",2
"france, furniture, 2014",8
"iran, mechanical or industrial engineering, 1991",6
"india, investment banking, 2011",15
"mauritius, plastics, 1992",1
"serbia, human resources, 2007",2
"united kingdom, railroad manufacture, 2005",3
"denmark, think tanks, 1966",1
"lithuania, wholesale, 1991",3
"kenya, environmental services, 1995",2
"denmark, utilities, 2014",5
"spain, farming, 1979",3
"romania, accounting, 2009",6
"germany, paper & forest products, 1932",1
"united kingdom, newspapers, 2014",11
"portugal, international trade and development, 1992",3
"pakistan, graphic design, 2004",1
"china, utilities, 1988",3
"spain, mining & metals, 1980",3
"bulgaria, animation, 2008",1
"togo, security and investigations, 2014",1
"ukraine, mechanical or industrial engineering, 2011",2
"morocco, real estate, 2017",3
"czechia, leisure, travel & tourism, 2014",9
"lithuania, semiconductors, 1998",1
"colombia, food & beverages, 1984",3
"turkey, wholesale, 2010",3
"ireland, health, wellness and fitness, 1990",1
"tanzania, public relations and communications, 2013",1
"portugal, executive office, 2014",2
"peru, law practice, 2011",5
"colombia, financial services, 2000",4
"belgium, restaurants, 1979",1
"kuwait, public relations and communications, 2008",2
"slovakia, internet, 2009",5
"france, hospital & health care, 2018",2
"iran, civil engineering, 2000",1
"denmark, broadcast media, 2000",2
"netherlands, graphic design, 1978",2
"pakistan, design, 2010",4
"portugal, warehousing, 1978",1
"belgium, recreational facilities and services, 2008",3
"bulgaria, e-learning, 2014",5
"switzerland, human resources, 2018",2
"slovakia, computer games, 2016",2
"united states, civic & social organization, 1902",7
"singapore, construction, 2013",3
"united states, management consulting, 1953",4
"spain, chemicals, 1974",7
"palestine, food & beverages, 1850",1
"bulgaria, management consulting, 2013",8
"australia, retail, 1984",7
"iran, architecture & planning, 2011",4
"serbia, animation, 2015",2
"austria, electrical/electronic manufacturing, 2015",3
"italy, design, 1973",5
"hungary, furniture, 2011",2
"turkey, events services, 1987",3
"ukraine, electrical/electronic manufacturing, 2010",7
"china, performing arts, 2013",2
"denmark, medical devices, 1998",5
"venezuela, cosmetics, 1996",1
"spain, consumer electronics, 2006",14
"senegal, luxury goods & jewelry, 2003",1
"australia, capital markets, 2015",2
"united kingdom, primary/secondary education, 1972",2
"netherlands, nanotechnology, 2005",2
"philippines, international trade and development, 2017",2
"india, civic & social organization, 1995",3
"puerto rico, aviation & aerospace, 2012",1
"romania, oil & energy, 2008",4
"norway, leisure, travel & tourism, 2004",6
"ukraine, hospitality, 2018",2
"united arab emirates, computer networking, 2012",2
"south korea, computer software, 2003",2
"chile, leisure, travel & tourism, 2009",7
"thailand, legal services, 1998",1
"canada, capital markets, 2013",6
"pakistan, construction, 1998",3
"singapore, consumer services, 2008",1
"ecuador, environmental services, 2010",3
"estonia, arts and crafts, 2006",1
"tunisia, hospitality, 2010",1
"tunisia, construction, 2014",2
"zambia, electrical/electronic manufacturing, 2009",1
"hong kong, non-profit organization management, 2002",4
"new zealand, renewables & environment, 2007",3
"serbia, wholesale, 2007",1
"ghana, logistics and supply chain, 2002",1
"croatia, cosmetics, 2016",1
"thailand, civil engineering, 2013",1
"serbia, translation and localization, 1998",1
"spain, entertainment, 1972",3
"ireland, media production, 1997",4
"ireland, apparel & fashion, 2014",2
"israel, renewables & environment, 2011",5
"kazakhstan, marketing and advertising, 2015",1
"belgium, logistics and supply chain, 1979",3
"argentina, performing arts, 2001",2
"norway, commercial real estate, 1896",1
"moldova, design, 2013",1
"argentina, investment management, 2014",3
"mexico, program development, 2006",7
"finland, fund-raising, 2000",1
"united states, paper & forest products, 1991",7
"nigeria, publishing, 1989",1
"greece, hospitality, 1990",6
"united states, industrial automation, 1880",1
