countryindyear,count
"poland, packaging and containers, 2008",4
"turkey, oil & energy, 1987",5
"canada, philanthropy, 2004",5
"belgium, architecture & planning, 1998",10
"guatemala, environmental services, 1999",1
"romania, consumer electronics, 1996",2
"singapore, education management, 2017",15
"sweden, computer software, 2002",29
"switzerland, information technology and services, 1997",42
"russia, architecture & planning, 2009",4
"colombia, professional training & coaching, 2012",5
"turkey, aviation & aerospace, 1957",1
"togo, airlines/aviation, 2013",1
"poland, food & beverages, 2013",17
"estonia, management consulting, 2013",3
"australia, hospitality, 1997",12
"south africa, security and investigations, 2001",9
"thailand, investment management, 2013",2
"tanzania, broadcast media, 2017",1
"namibia, marketing and advertising, 2016",1
"peru, retail, 2008",3
"bulgaria, renewables & environment, 2015",4
"portugal, public safety, 2003",1
"trinidad and tobago, telecommunications, 1989",1
"egypt, events services, 2017",2
"spain, cosmetics, 2014",17
"united states, food & beverages, 1870",4
"belgium, sports, 2007",9
"monaco, design, 2013",1
"bangladesh, apparel & fashion, 1993",3
"united states, telecommunications, 1953",22
"australia, graphic design, 2012",20
"morocco, aviation & aerospace, 2016",2
"costa rica, information technology and services, 2012",12
"united kingdom, mental health care, 2013",30
"egypt, leisure, travel & tourism, 1977",1
"united states, accounting, 1964",24
"uruguay, marketing and advertising, 2001",2
"mexico, furniture, 1994",7
"israel, financial services, 2007",11
"egypt, building materials, 2011",5
"latvia, mechanical or industrial engineering, 1997",1
"netherlands, research, 2007",10
"netherlands, government relations, 2016",12
"united states, investment management, 1994",77
"canada, motion pictures and film, 2007",20
"french polynesia, computer software, 2008",1
"peru, medical practice, 2002",1
"germany, telecommunications, 1996",12
"jordan, internet, 2016",7
"united kingdom, computer & network security, 1996",5
"portugal, computer hardware, 2009",6
"china, media production, 2010",14
"pakistan, oil & energy, 2007",4
"canada, alternative medicine, 2015",13
"peru, graphic design, 2016",2
"china, food & beverages, 2000",8
"argentina, graphic design, 2001",12
"singapore, marketing and advertising, 1993",6
"lebanon, furniture, 2014",1
"united states, farming, 1995",23
"united states, recreational facilities and services, 1959",22
"united states, consumer services, 1955",18
"united states, luxury goods & jewelry, 1990",21
"ireland, health, wellness and fitness, 1999",5
"czechia, package/freight delivery, 2014",1
"italy, music, 2017",10
"switzerland, computer software, 2018",10
"new zealand, apparel & fashion, 2014",7
"india, furniture, 1998",10
"italy, professional training & coaching, 1991",20
"canada, retail, 2001",29
"greece, publishing, 2010",4
"switzerland, staffing and recruiting, 1998",11
"norway, computer software, 1986",8
"netherlands antilles, human resources, 2006",1
"czechia, electrical/electronic manufacturing, 2007",2
"brazil, medical practice, 1933",1
"morocco, renewables & environment, 2014",8
"russia, transportation/trucking/railroad, 2007",3
"bulgaria, computer software, 1996",7
"italy, mining & metals, 1987",4
"netherlands, sports, 1988",7
"united states, semiconductors, 1955",2
"australia, capital markets, 2013",10
"united kingdom, professional training & coaching, 1987",18
"canada, plastics, 1999",6
"belgium, hospital & health care, 1965",4
"india, animation, 2014",32
"romania, computer software, 2004",27
"netherlands, accounting, 2013",76
"sweden, law enforcement, 2015",1
"switzerland, construction, 1985",4
"guatemala, marketing and advertising, 2010",16
"united kingdom, individual & family services, 2013",34
"denmark, motion pictures and film, 2010",6
"argentina, food & beverages, 2002",4
"japan, facilities services, 2011",1
"united states, business supplies and equipment, 2007",82
"united states, cosmetics, 1984",20
"switzerland, real estate, 2003",9
"netherlands, financial services, 1971",3
"india, recreational facilities and services, 1997",2
"ukraine, market research, 2012",2
"saudi arabia, business supplies and equipment, 2005",1
"denmark, market research, 2013",1
"philippines, outsourcing/offshoring, 2009",23
"italy, financial services, 2011",42
"isle of man, information technology and services, 2010",1
"australia, investment banking, 1981",1
"france, logistics and supply chain, 1945",1
"uganda, construction, 2015",2
"france, logistics and supply chain, 2015",21
"brazil, museums and institutions, 2001",2
"netherlands, consumer electronics, 2000",5
"iran, food & beverages, 2001",2
"ireland, utilities, 2017",1
"singapore, information technology and services, 1987",4
"sweden, investment management, 2015",8
"united kingdom, aviation & aerospace, 1984",5
"united states, maritime, 1962",5
"italy, investment management, 2014",9
"indonesia, hospitality, 1990",9
"new zealand, entertainment, 2001",3
"nigeria, human resources, 2012",10
"italy, mechanical or industrial engineering, 1988",29
"singapore, fund-raising, 2011",2
"romania, professional training & coaching, 2009",5
"brazil, civic & social organization, 1978",2
"australia, real estate, 1989",14
"united kingdom, executive office, 2014",40
"united kingdom, electrical/electronic manufacturing, 1974",29
"ireland, leisure, travel & tourism, 2005",3
"sweden, media production, 2015",40
"sweden, information technology and services, 1988",19
"czechia, political organization, 2014",2
"united states, photography, 1989",56
"ireland, security and investigations, 2016",3
"malaysia, higher education, 1984",3
"canada, translation and localization, 2008",8
"hong kong, outsourcing/offshoring, 2011",1
"colombia, internet, 2013",37
"dominican republic, sports, 2006",1
"belgium, human resources, 1990",7
"belgium, logistics and supply chain, 1982",2
"malaysia, medical devices, 2000",1
"senegal, packaging and containers, 2003",1
"switzerland, law practice, 2010",11
"brazil, paper & forest products, 2013",4
"united kingdom, renewables & environment, 1997",18
"ecuador, real estate, 2013",2
"belgium, import and export, 2004",3
"united arab emirates, health, wellness and fitness, 2006",6
"canada, computer hardware, 1998",9
"slovenia, transportation/trucking/railroad, 2003",1
"china, computer hardware, 1998",3
"egypt, real estate, 2001",4
"spain, machinery, 1954",6
"canada, newspapers, 1967",3
"united kingdom, oil & energy, 1909",2
"brazil, food production, 1998",5
"south africa, mechanical or industrial engineering, 1981",9
"united states, venture capital & private equity, 1983",17
"canada, warehousing, 2006",3
"sweden, wholesale, 1948",1
"saudi arabia, financial services, 2009",4
"united kingdom, publishing, 1985",16
"canada, furniture, 1942",1
"austria, architecture & planning, 2006",3
"united kingdom, program development, 2012",12
"lithuania, information technology and services, 2001",13
"singapore, maritime, 2011",10
"united states, airlines/aviation, 1993",39
"united arab emirates, oil & energy, 1990",7
"new zealand, health, wellness and fitness, 1925",1
"netherlands, food & beverages, 2001",18
"tunisia, information technology and services, 2009",10
"saudi arabia, entertainment, 2009",3
"singapore, education management, 2009",22
"spain, international trade and development, 2003",6
"argentina, airlines/aviation, 2001",1
"egypt, paper & forest products, 2010",1
"spain, translation and localization, 1998",6
"netherlands, pharmaceuticals, 2016",14
"india, textiles, 2007",16
"denmark, consumer goods, 2002",2
"australia, education management, 1895",4
"brazil, entertainment, 1984",1
"united states, import and export, 2008",55
"brazil, mechanical or industrial engineering, 1942",1
"canada, architecture & planning, 1990",11
"canada, non-profit organization management, 1982",32
"italy, construction, 1860",1
"united kingdom, wholesale, 2000",15
"brazil, environmental services, 1988",4
"brazil, higher education, 2002",32
"united states, religious institutions, 1983",52
"jamaica, hospitality, 1986",1
"netherlands, publishing, 2010",36
"united states, health, wellness and fitness, 1934",4
"mexico, construction, 1993",17
"belgium, financial services, 2016",35
"spain, publishing, 1993",3
"puerto rico, information services, 2015",1
"france, wholesale, 1988",11
"singapore, media production, 2013",14
"united kingdom, financial services, 1985",39
"côte d’ivoire, computer & network security, 2000",1
"belgium, semiconductors, 2001",2
"canada, mining & metals, 2000",26
"zimbabwe, mechanical or industrial engineering, 1999",2
"germany, transportation/trucking/railroad, 2003",6
"sudan, construction, 2016",1
"canada, sports, 2000",21
"thailand, fund-raising, 2013",2
"iran, management consulting, 2004",5
"france, electrical/electronic manufacturing, 2004",15
"united states, health, wellness and fitness, 1914",9
"brazil, philanthropy, 1903",1
"netherlands, hospital & health care, 2006",83
"denmark, construction, 1988",6
"norway, broadcast media, 2005",2
"belgium, printing, 1875",1
"nigeria, marketing and advertising, 2011",20
"turkey, information technology and services, 2002",53
"hong kong, international affairs, 1991",1
"germany, railroad manufacture, 1997",1
"united states, building materials, 1913",8
"france, wholesale, 2006",18
"india, medical practice, 2015",6
"iraq, management consulting, 2014",2
"united states, executive office, 2006",45
"canada, information technology and services, 1989",70
"spain, political organization, 2004",1
"switzerland, real estate, 1940",3
"united states, plastics, 2007",30
"sweden, industrial automation, 2012",7
"qatar, oil & energy, 1994",3
"malaysia, health, wellness and fitness, 1996",2
"saudi arabia, education management, 2015",7
"belgium, industrial automation, 2006",9
"sweden, financial services, 1981",2
"mexico, computer software, 1986",3
"india, industrial automation, 2006",11
"italy, hospital & health care, 2016",19
"spain, aviation & aerospace, 2004",7
"poland, computer software, 2016",62
"russia, retail, 2012",9
"indonesia, consumer goods, 2007",5
"south africa, architecture & planning, 2002",7
"macedonia, wholesale, 2001",1
"united arab emirates, architecture & planning, 1997",11
"canada, furniture, 1950",3
"france, non-profit organization management, 2010",21
"united kingdom, biotechnology, 1980",1
"kenya, international trade and development, 2002",2
"united kingdom, building materials, 1972",12
"turkey, law practice, 1990",9
"italy, cosmetics, 1988",5
"canada, philanthropy, 1975",2
"brazil, ranching, 1978",2
"colombia, investment management, 1980",1
"pakistan, human resources, 1976",2
"bosnia and herzegovina, marketing and advertising, 1997",4
"spain, computer hardware, 2001",11
"czechia, public relations and communications, 2000",2
"india, medical devices, 2015",15
"sweden, nanotechnology, 2014",2
"brazil, wholesale, 1964",3
"south korea, real estate, 2004",1
"italy, veterinary, 1905",1
"indonesia, public relations and communications, 1987",1
"spain, marketing and advertising, 1981",14
"colombia, information technology and services, 2009",90
"united states, utilities, 1898",1
"united states, plastics, 1982",45
"united states, broadcast media, 1970",18
"united states, international affairs, 1990",5
"italy, judiciary, 1982",2
"poland, computer & network security, 1994",2
"norway, entertainment, 2005",4
"china, architecture & planning, 2004",9
"slovenia, paper & forest products, 1991",1
"australia, food & beverages, 1990",8
"brazil, international affairs, 2003",1
"switzerland, construction, 2003",9
"netherlands, staffing and recruiting, 1996",26
"belgium, automotive, 2005",11
"canada, warehousing, 2011",5
"belarus, information technology and services, 2010",22
"united states, museums and institutions, 1997",28
"sweden, events services, 1903",1
"brazil, capital markets, 2017",9
"spain, research, 1988",4
"netherlands, sports, 2004",26
"brazil, mechanical or industrial engineering, 1997",35
"spain, management consulting, 1976",3
"norway, insurance, 2005",2
"poland, machinery, 1981",3
"peru, real estate, 2004",3
"haiti, non-profit organization management, 1978",1
"turkey, security and investigations, 1962",1
"norway, marketing and advertising, 2017",51
"portugal, civic & social organization, 2007",5
"mexico, insurance, 2016",13
"france, management consulting, 1989",24
"ireland, printing, 1997",4
"australia, law practice, 2003",18
"philippines, insurance, 1906",1
"south africa, financial services, 1968",3
"portugal, business supplies and equipment, 1976",2
"italy, consumer goods, 1986",3
"austria, information technology and services, 2010",53
"turkey, investment banking, 2011",3
"india, hospital & health care, 2006",35
"turkey, broadcast media, 2006",8
"portugal, hospitality, 2009",12
"france, construction, 1992",23
"guatemala, retail, 2010",2
"netherlands, utilities, 2013",6
"indonesia, computer software, 2015",33
"south korea, hospitality, 2014",1
"new zealand, maritime, 2012",3
"denmark, medical practice, 2015",2
"tunisia, marketing and advertising, 2008",4
"united states, staffing and recruiting, 1974",46
"netherlands, public relations and communications, 1997",13
"denmark, information technology and services, 1979",4
"poland, real estate, 2011",14
"united states, consumer services, 1970",39
"hungary, non-profit organization management, 1976",2
"canada, public relations and communications, 2007",21
"canada, outsourcing/offshoring, 2014",7
"indonesia, hospitality, 1988",5
"united kingdom, think tanks, 2010",13
"portugal, higher education, 2000",2
"france, business supplies and equipment, 1994",16
"germany, non-profit organization management, 2001",8
"poland, legal services, 2012",15
"belarus, animation, 2014",1
"indonesia, outsourcing/offshoring, 2012",2
"china, renewables & environment, 2009",25
"south africa, import and export, 1999",5
"turkey, civic & social organization, 1990",2
"india, publishing, 1993",4
"australia, human resources, 1997",14
"united states, banking, 2002",72
"netherlands, accounting, 1985",11
"south africa, accounting, 2013",27
"india, arts and crafts, 2016",28
"slovakia, automotive, 1990",3
"israel, automotive, 1996",1
"ecuador, marketing and advertising, 2011",17
"netherlands, luxury goods & jewelry, 1998",4
"new zealand, architecture & planning, 2008",9
"canada, retail, 2002",21
"russia, international affairs, 2013",3
"kenya, professional training & coaching, 2004",2
"south africa, financial services, 2000",24
"turkey, plastics, 2014",6
"lithuania, wholesale, 2010",5
"singapore, wholesale, 2004",2
"switzerland, education management, 2012",12
"indonesia, broadcast media, 2010",7
"united kingdom, airlines/aviation, 2001",16
"united states, graphic design, 1982",27
"brazil, sports, 2013",42
"tanzania, information technology and services, 2010",10
"united states, farming, 1992",25
"poland, computer software, 1994",7
"nigeria, religious institutions, 1993",2
"germany, financial services, 1953",2
"finland, accounting, 1973",1
"india, media production, 2015",74
"belgium, government administration, 1986",3
"spain, computer software, 1995",11
"united states, research, 1973",17
"norway, media production, 2013",19
"brazil, market research, 2009",11
"united states, professional training & coaching, 1994",122
"lithuania, hospital & health care, 1944",1
"chile, sports, 1910",2
"croatia, health, wellness and fitness, 2014",5
"poland, consumer electronics, 2018",2
"switzerland, renewables & environment, 2005",8
"sweden, computer hardware, 1996",4
"united kingdom, building materials, 2008",32
"netherlands, electrical/electronic manufacturing, 1978",11
"colombia, chemicals, 2003",1
"finland, staffing and recruiting, 2012",3
"egypt, mechanical or industrial engineering, 2009",5
"netherlands, public policy, 2006",3
"botswana, information technology and services, 1999",1
"nigeria, information technology and services, 2007",51
"united states, military, 1987",4
"italy, real estate, 1997",15
"vietnam, information technology and services, 2005",8
"new zealand, textiles, 2010",3
"united arab emirates, human resources, 1998",2
"brazil, apparel & fashion, 1988",8
"estonia, consumer electronics, 2011",1
"canada, farming, 2011",15
"united kingdom, printing, 1900",2
"belgium, hospital & health care, 1893",1
"netherlands, motion pictures and film, 2013",37
"united states, paper & forest products, 1891",1
"australia, law practice, 2004",26
"united kingdom, medical practice, 2015",28
"lebanon, professional training & coaching, 2007",1
"new zealand, financial services, 2001",14
"poland, internet, 2002",9
"brazil, cosmetics, 2005",6
"austria, telecommunications, 1982",2
"france, graphic design, 1989",6
"sweden, health, wellness and fitness, 2014",36
"india, non-profit organization management, 2013",79
"italy, machinery, 1989",24
"uruguay, computer software, 2000",1
"italy, paper & forest products, 1914",1
"france, internet, 2002",67
"united kingdom, computer networking, 2002",16
"czechia, marketing and advertising, 2014",71
"belgium, industrial automation, 2000",5
"mexico, philanthropy, 2015",4
"ireland, architecture & planning, 1958",1
"peru, broadcast media, 2008",2
"austria, marketing and advertising, 2016",37
"india, capital markets, 2015",8
"brazil, marketing and advertising, 1949",1
"spain, arts and crafts, 2008",8
"australia, hospitality, 1998",18
"colombia, facilities services, 1991",5
"bosnia and herzegovina, building materials, 1974",1
"united states, entertainment, 1986",89
"united kingdom, maritime, 1976",5
"poland, information technology and services, 2018",20
"brazil, civic & social organization, 2017",20
"ireland, computer software, 2013",43
"denmark, medical devices, 2005",5
"austria, computer software, 2009",12
"bulgaria, international trade and development, 2010",5
"malta, human resources, 2006",1
"australia, civil engineering, 1989",8
"sri lanka, outsourcing/offshoring, 1996",2
"australia, writing and editing, 2001",2
"united states, religious institutions, 1932",11
"india, health, wellness and fitness, 1982",2
"turkey, financial services, 2001",8
"italy, music, 2006",15
"netherlands, architecture & planning, 1979",9
"argentina, food & beverages, 2007",13
"united states, information technology and services, 1889",1
"france, package/freight delivery, 2013",2
"canada, media production, 1979",5
"united arab emirates, building materials, 2007",9
"nigeria, logistics and supply chain, 1988",1
"new zealand, civil engineering, 2004",4
"peru, food & beverages, 1957",1
"canada, construction, 1959",22
"morocco, events services, 2011",4
"argentina, hospital & health care, 2010",5
"algeria, renewables & environment, 2010",1
"australia, security and investigations, 1995",7
"netherlands, logistics and supply chain, 2013",31
"netherlands, judiciary, 1911",1
"belize, financial services, 2012",3
"australia, outsourcing/offshoring, 2014",16
"japan, packaging and containers, 1907",1
"portugal, sports, 1944",2
"denmark, nanotechnology, 2015",2
"united kingdom, leisure, travel & tourism, 1963",6
"singapore, information services, 2009",2
"china, computer software, 2010",21
"australia, philanthropy, 1994",2
"egypt, hospitality, 2009",6
"united states, retail, 1915",14
"bahrain, real estate, 1970",1
"united states, aviation & aerospace, 1932",7
"italy, accounting, 2015",19
"china, think tanks, 2014",4
"israel, design, 2006",9
"greenland, civil engineering, 1986",1
"china, biotechnology, 2011",7
"united states, building materials, 1922",12
"poland, gambling & casinos, 2017",2
"new zealand, financial services, 2009",22
"canada, medical practice, 2004",16
"united states, research, 1950",4
"united states, mining & metals, 1960",9
"netherlands, mechanical or industrial engineering, 1839",1
"tajikistan, research, 2013",1
"united states, maritime, 1983",32
"colombia, graphic design, 2012",14
"brazil, graphic design, 1998",10
"netherlands, civil engineering, 2002",16
"portugal, construction, 1973",3
"france, renewables & environment, 1998",11
"bermuda, non-profit organization management, 1995",1
"united states, airlines/aviation, 1943",5
"italy, professional training & coaching, 2001",50
"india, import and export, 2012",41
"united states, building materials, 2006",123
"united kingdom, banking, 2015",29
"france, outsourcing/offshoring, 2006",5
"denmark, marketing and advertising, 2002",24
"poland, cosmetics, 2017",2
"ecuador, management consulting, 2010",12
"india, luxury goods & jewelry, 2002",6
"lithuania, mental health care, 1997",1
"iran, events services, 1995",1
"iceland, leisure, travel & tourism, 2011",7
"mexico, logistics and supply chain, 1983",2
"israel, capital markets, 2006",1
"costa rica, real estate, 2012",5
"united states, mechanical or industrial engineering, 1990",101
"finland, banking, 1877",1
"ireland, pharmaceuticals, 2005",4
"puerto rico, real estate, 2014",3
"pakistan, luxury goods & jewelry, 1992",1
"united states, computer software, 1955",4
"ireland, education management, 1975",1
"netherlands, e-learning, 2013",31
"belgium, media production, 1989",5
"argentina, oil & energy, 2001",5
"poland, oil & energy, 2011",10
"norway, commercial real estate, 1992",2
"spain, public relations and communications, 1994",4
"canada, information services, 1991",6
"czechia, human resources, 2012",11
"france, financial services, 1955",2
"chile, information technology and services, 2010",95
"south korea, consumer electronics, 2010",2
"united states, motion pictures and film, 1989",17
"canada, wholesale, 2005",22
"canada, animation, 2006",5
"united states, food production, 1981",38
"chile, security and investigations, 1999",1
"united states, political organization, 1907",1
"canada, business supplies and equipment, 1999",16
"sweden, recreational facilities and services, 1970",2
"canada, insurance, 1978",22
"canada, hospital & health care, 1968",7
"sri lanka, hospitality, 2008",1
"canada, hospitality, 1998",29
"cameroon, insurance, 2007",1
"italy, construction, 1861",1
"canada, computer hardware, 1994",6
"japan, management consulting, 2012",11
"brazil, animation, 2010",6
"canada, maritime, 1974",3
"netherlands, mental health care, 2014",73
"canada, civil engineering, 1966",9
"south africa, education management, 2010",16
"switzerland, automotive, 2016",10
"germany, mechanical or industrial engineering, 1971",8
"colombia, logistics and supply chain, 1973",1
"united states, civic & social organization, 1947",20
"india, international trade and development, 1953",1
"france, leisure, travel & tourism, 2014",101
"venezuela, computer software, 2004",3
"ireland, leisure, travel & tourism, 1999",7
"india, environmental services, 2013",36
"dominican republic, hospitality, 2005",1
"united kingdom, international affairs, 2011",9
"canada, import and export, 2016",15
"united states, higher education, 1870",25
"canada, education management, 1962",8
"germany, performing arts, 2017",2
"norway, mechanical or industrial engineering, 2005",6
"tunisia, computer software, 1997",2
"chile, printing, 2008",2
"brazil, biotechnology, 2001",8
"united states, chemicals, 2001",42
"cyprus, banking, 2014",1
"mexico, machinery, 2002",8
"philippines, cosmetics, 2007",1
"russia, international trade and development, 2012",3
"turkey, plastics, 2008",5
"hong kong, motion pictures and film, 2009",2
"united states, religious institutions, 1963",39
"united states, higher education, 1978",38
"singapore, events services, 2012",22
"brazil, medical devices, 2000",7
"brazil, real estate, 1993",15
"united kingdom, computer games, 2009",38
"india, industrial automation, 1988",5
"vietnam, individual & family services, 2008",1
"france, construction, 1905",2
"united states, broadcast media, 1979",29
"hong kong, translation and localization, 1994",1
"costa rica, industrial automation, 1999",1
"united arab emirates, electrical/electronic manufacturing, 2010",8
"turkey, performing arts, 2010",3
"germany, government administration, 2008",3
"peru, luxury goods & jewelry, 1987",1
"australia, printing, 1952",1
"thailand, hospitality, 2005",9
"canada, public safety, 2004",12
"ireland, events services, 1989",3
"denmark, aviation & aerospace, 1999",1
"bermuda, health, wellness and fitness, 2002",2
"czechia, marketing and advertising, 1996",13
"china, textiles, 2009",12
"greece, restaurants, 2003",1
"united states, higher education, 1844",5
"romania, computer software, 2013",38
"united kingdom, dairy, 1999",1
"netherlands, chemicals, 1938",3
"andorra, motion pictures and film, 2011",1
"egypt, translation and localization, 2005",1
"morocco, non-profit organization management, 2008",1
"china, biotechnology, 2003",12
"australia, business supplies and equipment, 1982",3
"poland, retail, 2011",8
"italy, environmental services, 2008",25
"portugal, public relations and communications, 1993",2
"iran, information technology and services, 2015",78
"south korea, textiles, 1992",2
"portugal, architecture & planning, 2007",20
"france, international trade and development, 1913",1
"netherlands, telecommunications, 2014",40
"united states, events services, 1976",35
"france, information services, 1990",2
"palestine, management consulting, 2014",2
"mexico, civic & social organization, 1997",5
"norway, information technology and services, 2007",60
"bosnia and herzegovina, leisure, travel & tourism, 2000",2
"italy, printing, 2006",11
"spain, biotechnology, 1974",1
"turkey, chemicals, 2007",6
"canada, civic & social organization, 2011",24
"france, newspapers, 2008",12
"iceland, food & beverages, 1942",1
"slovakia, information technology and services, 2002",13
"united states, insurance, 1955",70
"israel, information technology and services, 2007",27
"france, design, 1910",1
"ireland, information services, 1984",1
"italy, publishing, 1991",10
"italy, food & beverages, 1921",3
"united states, food & beverages, 1973",42
"denmark, security and investigations, 2005",3
"spain, building materials, 1931",3
"france, broadcast media, 1999",5
"france, luxury goods & jewelry, 1919",3
"brazil, arts and crafts, 2008",7
"sweden, marketing and advertising, 1992",21
"italy, textiles, 1965",4
"united states, mining & metals, 2012",50
"colombia, computer & network security, 1998",4
"turkey, paper & forest products, 2000",1
"france, professional training & coaching, 1980",14
"turkey, food production, 1992",6
"saudi arabia, information technology and services, 2015",41
"france, import and export, 1984",2
"egypt, construction, 2014",13
"germany, design, 2015",60
"denmark, food production, 1986",1
"bangladesh, computer networking, 2013",2
"denmark, higher education, 1996",2
"denmark, mental health care, 2005",5
"norway, real estate, 2009",7
"indonesia, computer software, 2017",16
"china, hospital & health care, 2011",10
"romania, sports, 2007",4
"colombia, program development, 2010",17
"bulgaria, information technology and services, 2006",22
"ireland, airlines/aviation, 2015",10
"united kingdom, cosmetics, 2011",25
"russia, information technology and services, 2015",64
"denmark, insurance, 1994",1
"australia, real estate, 2016",53
"france, wine and spirits, 1930",1
"nepal, leisure, travel & tourism, 2010",14
"ireland, hospitality, 2017",12
"united states, outsourcing/offshoring, 2014",55
"denmark, maritime, 2014",13
"argentina, investment management, 2009",5
"australia, electrical/electronic manufacturing, 1969",5
"united kingdom, wine and spirits, 2014",34
"australia, machinery, 2004",12
"brazil, mechanical or industrial engineering, 2001",38
"spain, computer software, 1998",25
"south africa, food production, 2007",2
"netherlands, marketing and advertising, 1977",7
"australia, mining & metals, 1998",17
"libya, architecture & planning, 2012",3
"united kingdom, entertainment, 1992",17
"australia, automotive, 2007",10
"spain, hospitality, 1969",9
"saudi arabia, telecommunications, 2007",5
"canada, electrical/electronic manufacturing, 2013",32
"canada, non-profit organization management, 2005",41
"united kingdom, publishing, 1946",2
"latvia, staffing and recruiting, 2014",2
"new zealand, non-profit organization management, 1878",1
"italy, environmental services, 1981",6
"united kingdom, oil & energy, 1979",15
"united states, textiles, 1995",24
"spain, printing, 2000",10
"united states, law practice, 1899",11
"netherlands, building materials, 2003",16
"france, construction, 2001",27
"united kingdom, paper & forest products, 1954",1
"turkey, architecture & planning, 2007",24
"colombia, food & beverages, 2015",17
"colombia, biotechnology, 2013",2
"greece, leisure, travel & tourism, 2005",7
"united states, legal services, 1910",6
"argentina, outsourcing/offshoring, 2007",6
"italy, aviation & aerospace, 2017",8
"jamaica, printing, 2010",1
"brazil, packaging and containers, 1946",1
"new zealand, consumer services, 1992",4
"united arab emirates, automotive, 2013",16
"switzerland, government administration, 2008",3
"united kingdom, transportation/trucking/railroad, 1993",11
"united kingdom, online media, 2007",52
"georgia, farming, 2012",1
"india, law practice, 2008",4
"thailand, staffing and recruiting, 2014",6
"united kingdom, facilities services, 2010",86
"canada, civic & social organization, 1981",12
"spain, farming, 2007",10
"united kingdom, building materials, 1968",6
"canada, sporting goods, 2014",24
"brazil, cosmetics, 1992",2
"thailand, non-profit organization management, 2001",3
"united states, writing and editing, 1984",9
"pakistan, writing and editing, 2017",3
"new zealand, medical practice, 2000",2
"italy, construction, 1965",14
"singapore, leisure, travel & tourism, 2015",13
"serbia, medical devices, 1989",1
"spain, motion pictures and film, 2012",38
"italy, legal services, 1984",4
"taiwan, medical devices, 2012",1
"thailand, financial services, 1997",1
"denmark, hospital & health care, 2004",7
"brazil, environmental services, 2000",23
"slovakia, motion pictures and film, 2015",1
"united kingdom, public safety, 2012",16
"canada, graphic design, 1996",16
"france, research, 1998",10
"poland, civic & social organization, 2000",2
"saudi arabia, graphic design, 2002",2
"india, chemicals, 1991",7
"croatia, music, 2007",3
"zimbabwe, real estate, 2002",1
"germany, food & beverages, 2005",6
"united states, research, 1978",17
"philippines, hospital & health care, 1976",1
"ireland, non-profit organization management, 1938",1
"chile, management consulting, 2009",38
"georgia, paper & forest products, 2014",1
"brazil, hospital & health care, 2016",11
"france, mechanical or industrial engineering, 2010",37
"poland, outsourcing/offshoring, 1993",1
"united states, retail, 1943",8
"switzerland, law practice, 2000",1
"ireland, management consulting, 2013",29
"switzerland, civic & social organization, 2014",12
"morocco, marketing and advertising, 2012",25
"germany, photography, 2010",11
"sweden, events services, 2013",30
"australia, civil engineering, 1998",4
"greece, legal services, 2012",5
"chile, staffing and recruiting, 2013",5
"peru, automotive, 2011",3
"bangladesh, program development, 1999",1
"slovenia, transportation/trucking/railroad, 2016",1
"madagascar, information technology and services, 2010",1
"nigeria, information technology and services, 1999",11
"spain, insurance, 2005",10
"new zealand, education management, 2016",13
"united states, research, 1911",2
"colombia, human resources, 1977",2
"canada, retail, 2006",40
"portugal, biotechnology, 2006",4
"argentina, computer software, 1993",11
"south africa, online media, 2010",11
"finland, pharmaceuticals, 2014",3
"united arab emirates, information technology and services, 1978",2
"norway, information technology and services, 1983",2
"india, broadcast media, 2007",12
"morocco, computer & network security, 2017",3
"united kingdom, fine art, 2005",12
"luxembourg, aviation & aerospace, 2008",1
"canada, fine art, 2009",24
"belgium, professional training & coaching, 1997",6
"italy, telecommunications, 1983",6
"turkey, telecommunications, 2013",26
"canada, business supplies and equipment, 1998",7
"united kingdom, broadcast media, 2013",85
"south africa, publishing, 2016",3
"singapore, construction, 2015",10
"russia, information services, 2017",2
"united states, financial services, 1921",8
"greece, sports, 2014",4
"denmark, marketing and advertising, 2013",101
"turkey, automotive, 2013",35
"spain, judiciary, 1984",3
"south africa, apparel & fashion, 2013",10
"colombia, construction, 1993",5
"france, information services, 2012",22
"italy, international trade and development, 2010",23
"austria, health, wellness and fitness, 2011",3
"namibia, insurance, 1996",1
"russia, retail, 2013",9
"germany, events services, 2017",25
"united arab emirates, design, 2013",29
"romania, architecture & planning, 2014",9
"netherlands, building materials, 2005",16
"brazil, newspapers, 2017",7
"ireland, internet, 2011",38
"norway, restaurants, 2016",3
"russia, retail, 2006",6
"germany, hospitality, 2006",17
"united kingdom, higher education, 2009",19
"kuwait, mechanical or industrial engineering, 1978",1
"india, architecture & planning, 2009",33
"greece, marketing and advertising, 2010",25
"denmark, computer hardware, 2007",5
"turkey, investment banking, 2014",1
"norway, oil & energy, 1977",8
"new zealand, printing, 2009",1
"united kingdom, accounting, 1970",12
"mexico, retail, 2011",11
"belgium, international trade and development, 1999",2
"portugal, marketing and advertising, 1998",14
"italy, online media, 2007",11
"kenya, computer networking, 2012",2
"austria, civic & social organization, 2008",1
"argentina, events services, 2007",13
"south africa, hospitality, 2008",23
"uganda, telecommunications, 2013",4
"united states, investment management, 1955",4
"ireland, oil & energy, 1985",1
"greece, renewables & environment, 2009",10
"sweden, internet, 2002",16
"united kingdom, wholesale, 1998",14
"netherlands, higher education, 2015",29
"spain, construction, 1969",11
"united arab emirates, building materials, 2012",5
